Id,Country,Location Name,Mag,Deaths,Death Description,Total Deaths,Total Death Description
3338.0,CHINA,CHINA:  YUNNAN PROVINCE:  FUMIN,5.5,311.82608695652175,3.0,302.5,3.0
3422.0,CHINA,CHINA:  SICHUAN PROVINCE,5.5,200.0,3.0,200.0,3.0
3507.0,CHINA,CHINA:  GANSU PROVINCE,7.6,275.0,3.0,275.0,3.0
3523.0,CHINA,CHINA:  SICHUAN PROVINCE,5.0,200.0,3.0,200.0,3.0
3569.0,CHINA,CHINA:  GANSU PROVINCE,6.8,311.82608695652175,3.0,302.5,3.0
3573.0,CHINA,CHINA:  SICHUAN PROVINCE,6.8,311.82608695652175,3.0,302.5,3.0
3596.0,CHINA,CHINA:  SHANDONG PROVINCE,7.0,390.0,3.0,390.0,3.0
3659.0,CHINA,CHINA:  YUNNAN PROVINCE,6.0,181.0,3.0,181.0,3.0
3679.0,CHINA,CHINA:  HEILONGJIANG PROVINCE,6.0,132.0,3.0,132.0,3.0
3739.0,CHINA,CHINA: XINJIANG WEIWUER ZIZHIQU PROVINCE,6.5,311.82608695652175,3.0,302.5,3.0
3878.0,CHINA,CHINA:  SICHUAN PROVINCE,7.3,800.0,3.0,800.0,3.0
3881.0,CHINA,CHINA:  YUNNAN PROVINCE,6.8,110.0,3.0,110.0,3.0
4359.0,CHINA,CHINA:  HEBEI PROVINCE,7.4,311.82608695652175,3.0,302.5,3.0
4364.0,CHINA,CHINA:  HEBEI PROVINCE,7.6,311.82608695652175,3.0,302.5,3.0
4681.0,CHINA,"CHINA:  LIAONING PROVINCE:  YINGTAO, ANSHAN",7.4,300.0,3.0,300.0,3.0
4911.0,CHINA,CHINA:  SICHUAN PROVINCE,6.8,150.0,3.0,150.0,3.0
5176.0,CHINA,CHINA:  YUNNAN PROVINCE,7.3,738.0,3.0,738.0,3.0
5233.0,CHINA,CHINA:  QINGHAI PROVINCE:  GANGHE-XINGHAI,6.9,126.0,3.0,126.0,3.0
5430.0,CHINA,CHINA:  YUNNAN PROVINCE:  LIJIANG,6.6,322.0,3.0,322.0,3.0
5682.0,CHINA,CHINA:  S. XINJIANG:  BACHU,6.3,261.0,3.0,261.0,3.0
9978.0,CHINA,CHINA:  SICHUAN PROVINCE:  LONGMEN,6.6,196.0,3.0,196.0,3.0
10106.0,CHINA,"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG",6.2,615.0,3.0,615.0,3.0
10642.0,CHINA,CHINA:  SICHUAN PROVINCE,6.6,118.0,3.0,118.0,3.0
10726.0,CHINA,CHINA:  GANSU PROVINCE: JISHISHAN,5.9,151.0,3.0,151.0,3.0
10544.0,CHINA,"CHINA: YUNNAN PROVINCE: YANGBI, YONGPING",6.1,3.0,1.0,3.0,3.0
3485.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,200.0,2.0,200.0,3.0
3578.0,CHINA,CHINA:  GANSU PROVINCE,6.0,115.0,3.0,115.0,1.0
8116.0,CHINA,CHINA:   YUNNAN PROVINCE,5.5,6.0,1.0,6.0,1.0
8109.0,CHINA,CHINA:  SICHUAN PROVINCE,5.0,13.0,1.0,13.0,1.0
2771.0,CHINA,CHINA:  YUNNAN PROVINCE,5.3,1.0,1.0,1.0,1.0
2866.0,CHINA,CHINA:  YUNNAN PROVINCE,6.5,21.0,1.0,21.0,1.0
7994.0,CHINA,CHINA:  HEBEI PROVINCE,5.5,8.261682242990654,1.0,9.289719626168225,1.0
3012.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE(SINKIANG),7.5,1.0,1.0,1.0,1.0
3278.0,CHINA,CHINA:  YUNNAN PROVINCE,5.8,12.0,1.0,12.0,1.0
3311.0,CHINA,CHINA:  YUNNAN PROVINCE:  XINPING,5.0,7.0,1.0,7.0,1.0
7998.0,CHINA,CHINA: SICHUAN PROVINCE,5.8,6.0,1.0,6.0,1.0
7999.0,CHINA,CHINA:  NEI MONGOL,6.0,2.0,1.0,2.0,1.0
8001.0,CHINA,CHINA:  YUNNAN PROVINCE,6.0,42.0,1.0,42.0,1.0
8004.0,CHINA,CHINA:  HUBEI PROVINCE,6.0,6.0,1.0,6.0,1.0
3482.0,CHINA,CHINA:  SICHUAN PROVINCE,5.0,8.261682242990654,1.0,9.289719626168225,1.0
3527.0,CHINA,CHINA:  YUNNAN PROVINCE,6.0,1.0,1.0,1.0,1.0
8006.0,CHINA,CHINA:  NEI MONGOL:  WU-YUAN,6.3,8.261682242990654,1.0,9.289719626168225,1.0
3547.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,2.0,1.0,2.0,1.0
3580.0,CHINA,CHINA:  YUNNAN PROVINCE,5.5,30.0,1.0,30.0,1.0
8013.0,CHINA,CHINA:  YUNNAN PROVINCE,5.5,2.0,1.0,2.0,1.0
8015.0,CHINA,CHINA:  YUNNAN PROVINCE,5.5,2.0,1.0,2.0,1.0
8016.0,CHINA,CHINA:  YUNNAN PROVINCE,7.0,8.261682242990654,1.0,9.289719626168225,1.0
3686.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,15.0,1.0,15.0,1.0
8017.0,CHINA,CHINA:  SICHUAN PROVINCE,5.0,8.261682242990654,1.0,9.289719626168225,1.0
8018.0,CHINA,CHINA:  XINJIANG PROVINCE,7.2,3.0,1.0,3.0,1.0
3807.0,CHINA,CHINA:  HEBEI PROVINCE,6.3,17.0,1.0,17.0,1.0
8020.0,CHINA,CHINA:  YUNNAN PROVINCE,5.5,1.0,1.0,1.0,1.0
8021.0,CHINA,CHINA:  SICHUAN PROVINCE,5.5,3.0,1.0,3.0,1.0
8022.0,CHINA,CHINA:  GUIZHOU PROVINCE,5.8,3.0,1.0,3.0,1.0
8023.0,CHINA,CHINA:  XINJIANG PROVINCE,7.3,21.0,1.0,21.0,1.0
4070.0,CHINA,CHINA:  SICHUAN PROVINCE,7.5,39.0,1.0,39.0,1.0
8029.0,CHINA,CHINA:  YUNNAN PROVINCE,6.8,8.261682242990654,1.0,9.289719626168225,1.0
8030.0,CHINA,CHINA:  XINGJIANG,6.4,8.261682242990654,1.0,9.289719626168225,1.0
8052.0,CHINA,CHINA:  GUANGDONG PROVINCE,6.1,1.0,1.0,1.0,1.0
8028.0,CHINA,CHINA:  XINJIANG,6.5,1.0,1.0,1.0,1.0
7972.0,CHINA,CHINA:  XINJIANG PROVINCE:  WUSHI,6.3,4.0,1.0,4.0,1.0
4489.0,CHINA,CHINA:  BOHAI SEA,7.4,10.0,1.0,10.0,1.0
7923.0,CHINA,CHINA:  SICHUAN PROVINCE:  MABIAN,5.9,8.261682242990654,1.0,9.289719626168225,1.0
4839.0,CHINA,CHINA:  JIANGSU PROVINCE:  LIYANG,5.4,42.0,1.0,41.0,1.0
4944.0,CHINA,CHINA:  SICHUAN PROVINCE:  GARZE,5.5,10.0,1.0,10.0,1.0
4974.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  WUQUA,5.6,8.261682242990654,1.0,9.289719626168225,1.0
5002.0,CHINA,"CHINA:  E, HEZE-DONGMING, SHANDONG PROVINCE",5.3,34.0,1.0,34.0,1.0
5064.0,CHINA,CHINA:  YUNNAN PROVINCE,5.8,23.0,1.0,23.0,1.0
5192.0,CHINA,CHINA:  SICHUAN PROVINCE:  BATANG,6.2,11.0,1.0,11.0,1.0
5197.0,CHINA,"CHINA:  YUNNAN PROVINCE:  GENGMA, LANCANG, MENGLIAN",5.6,1.0,1.0,1.0,1.0
5211.0,CHINA,CHINA:  SICHUAN PROVINCE:  XIAOJIN COUNTY,6.1,1.0,1.0,1.0,1.0
5215.0,CHINA,CHINA:  SHANXI AND HEBEI PROVINCES; DATONG,5.3,29.0,1.0,29.0,1.0
5218.0,CHINA,CHINA:  SICHUAN PROVINCE:  JIANGBEI COUNTY,4.7,4.0,1.0,4.0,1.0
5262.0,CHINA,CHINA:  GANSU PROVINCE:  TIANZHU,5.8,7.0,1.0,4.0,1.0
5350.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE): NGAMRING,6.2,2.0,1.0,2.0,1.0
5414.0,CHINA,"CHINA: YUNNAN PROVINCE: LANCANG, MENGLIAN; THAILAND",6.8,11.0,1.0,11.0,1.0
5415.0,CHINA,"CHINA:  GANSU, YONGDENG, BAIYIN, DINGXI, JINGTAI",5.6,14.0,1.0,14.0,1.0
5436.0,CHINA,"CHINA:  S. XINJIANG:   ARTUX, JIASHI, BACHU, KASHI",6.3,24.0,1.0,24.0,1.0
5439.0,CHINA,"CHINA:  NEI MONGOL:  BAOTOU, BEIJING, HOHHOT",6.0,23.0,1.0,23.0,1.0
5446.0,CHINA,CHINA:  SOUTHERN XINJIANG:  JIASHI COUNTY,5.9,12.0,1.0,12.0,1.0
5452.0,CHINA,"CHINA:  S. XINJIANG, JIASHI COUNTY, KASHI",5.6,2.0,1.0,2.0,1.0
5457.0,CHINA,"CHINA:  S. XINJIANG, BACHU, SHULE, YINGJISHA",6.2,9.0,1.0,9.0,1.0
5503.0,CHINA,CHINA:  SOUTHERN XINJIANG:  JIASHI,6.4,3.0,1.0,3.0,1.0
5509.0,CHINA,"CHINA:  SICHUAN PROVINCE: HUAPING, LIJIANG, NINGLAG",5.6,5.0,1.0,5.0,1.0
5544.0,CHINA,CHINA:  YUNNAN PROVINCE:  CHENGJIANG,4.6,1.0,1.0,1.0,1.0
5553.0,CHINA,CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY,5.9,5.0,1.0,7.0,1.0
5575.0,CHINA,CHINA:  YUNNAN PROVINCE:  WUDING,4.2,1.0,1.0,1.0,1.0
5593.0,CHINA,"CHINA:  SICHUAN PROVINCE:  KANGDING, YAJIANG",5.6,3.0,1.0,3.0,1.0
5598.0,CHINA,CHINA:  YUNNAN:  NINGLANG; SICHUAN:  YANYUAN,5.5,2.0,1.0,2.0,1.0
5611.0,CHINA,CHINA:  YUNNAN PROVINCE:  YONGSHENG,5.6,1.0,1.0,1.0,1.0
5667.0,CHINA,CHINA:  GANSU PROVINCE:  YUMNE,5.5,2.0,1.0,2.0,1.0
5683.0,CHINA,CHINA:  S. XINJIANG:  BACHU,5.4,5.0,1.0,5.0,1.0
5693.0,CHINA,CHINA:  S. XINJIANG:  YOPURGA,5.8,1.0,1.0,1.0,1.0
5707.0,CHINA,CHINA:  YUNNAN PROVINCE,5.9,16.0,1.0,16.0,1.0
5716.0,CHINA,"CHINA:  NEI MONGOL:  LINDONG, TIANSHAN",5.4,4.0,1.0,4.0,1.0
5731.0,CHINA,CHINA:  YUNNAN PROVINCE:  DAYAO,5.6,3.0,1.0,3.0,1.0
5732.0,CHINA,"CHINA:  GANSU PROVINCE:  MINLE, SHANDAN",5.8,9.0,1.0,9.0,1.0
5733.0,CHINA,"CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN",5.1,1.0,1.0,1.0,1.0
5734.0,CHINA,"CHINA:  YUNNAN PROVINCE:  LUDIAN, ZHAOTONG",5.6,4.0,1.0,4.0,1.0
5738.0,CHINA,CHINA:  XINJIANG:  ZHAOSU,6.0,11.0,1.0,11.0,1.0
5796.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUDIAN,5.4,4.0,1.0,4.0,1.0
6763.0,CHINA,CHINA:  DAQING,4.7,1.0,1.0,1.0,1.0
6825.0,CHINA,CHINA:  GUANGXI PROVINCE,4.2,1.0,1.0,1.0,1.0
6828.0,CHINA,"CHINA:  JIANGXI:  JIUJIANG, RUICHANG",5.2,16.0,1.0,16.0,1.0
7321.0,CHINA,CHINA:  YANJIN,4.9,22.0,1.0,22.0,1.0
7367.0,CHINA,CHINA:  SICHUAN PROVINCE,4.6,1.0,1.0,1.0,1.0
7525.0,CHINA,CHINA:  YUNNAN PROVINCE:  NING'ER,6.1,3.0,1.0,3.0,1.0
7881.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,8.0,1.0,8.0,1.0
8165.0,CHINA,CHINA:  SICHUAN PROVINCE,5.6,1.0,1.0,1.0,1.0
8168.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,4.0,1.0,4.0,1.0
8172.0,CHINA,CHINA:  YUNNAN PROVINCE,6.0,5.0,1.0,5.0,1.0
8132.0,CHINA,CHINA:  SICHUAN PROVINCE,5.9,43.0,1.0,43.0,1.0
8161.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),6.3,9.0,1.0,9.0,1.0
8254.0,CHINA,CHINA:  SICHUAN PROVINCE,4.5,2.0,1.0,2.0,1.0
8492.0,CHINA,CHINA:  CHONGQING PROVINCE:  RONGCHANG,3.4,2.0,1.0,2.0,1.0
8995.0,CHINA,CHINA:  GUIZHOU PROVINCE,4.4,7.0,1.0,7.0,1.0
8752.0,CHINA,CHINA:  SICHUAN PROVINCE: MOXI,4.7,1.0,1.0,1.0,1.0
9836.0,CHINA,CHINA:  YUNNAN PROVINCE:  PINGYUAN,5.5,25.0,1.0,25.0,1.0
9919.0,CHINA,CHINA:  YUNNAN AND SICHUAN PROVINCES,5.5,4.0,1.0,4.0,1.0
9950.0,CHINA,CHINA:  JIANGSU PROVINCE,4.9,1.0,1.0,1.0,1.0
10031.0,CHINA,CHINA:  YUNNAN PROVINCE:  BENZILAN,5.6,5.0,1.0,5.0,1.0
10116.0,CHINA,CHINA:   YUNNAN PROVINCE:  YONGPING,6.1,1.0,1.0,1.0,1.0
10121.0,CHINA,CHINA:  SICHUAN PROVINCE:  GARZE,5.9,5.0,1.0,5.0,1.0
10128.0,CHINA,CHINA:  YUNNAN PROVINCE:  YONGPING,5.6,1.0,1.0,1.0,1.0
10132.0,CHINA,CHINA:  ANHUI PROVINCE:  FUYANG,4.6,2.0,1.0,2.0,1.0
10152.0,CHINA,CHINA:  S. XINJIANG:  HOTAN,6.4,3.0,1.0,3.0,1.0
10610.0,CHINA,CHINA: YUNNAN PROVINCE: SHIMEN,4.8,2.0,1.0,2.0,1.0
10386.0,CHINA,CHINA:  XINJIANG PROVINCE:  KASHGAR,6.6,1.0,1.0,1.0,1.0
10380.0,CHINA,CHINA:  N. XINJIANG:  URUMQI,6.0,1.0,1.0,1.0,1.0
10248.0,CHINA,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",5.4,8.0,1.0,8.0,1.0
10261.0,CHINA,CHINA:  SICHUAN PROVINCE:  ABA,6.5,29.0,1.0,29.0,1.0
10395.0,CHINA,CHINA:  SICHUAN PROVINCE: RONGXIAN,4.9,2.0,1.0,2.0,1.0
10417.0,CHINA,CHINA:  SICHUAN:  YIBIN,5.8,13.0,1.0,13.0,1.0
10439.0,CHINA,CHINA:  SICHUAN PROVINCE: NEIJIANG,5.1,1.0,1.0,1.0,1.0
10460.0,CHINA,CHINA:  GUANGXI PROVINCE,5.0,1.0,1.0,1.0,1.0
10474.0,CHINA,CHINA:  XINJIANG PROVINCE,6.0,1.0,1.0,1.0,1.0
10494.0,CHINA,CHINA:   YUNNAN PROVINCE:  QIAOJIA,5.2,4.0,1.0,4.0,1.0
10538.0,CHINA,CHINA: XINGJIANG: AKSU,5.4,3.0,1.0,3.0,1.0
10594.0,CHINA,CHINA: QINGHAI PROVINCE,7.3,20.0,1.0,20.0,1.0
10575.0,CHINA,CHINA: SICHUAN PROVINCE: LUXIAN (LU),5.4,3.0,1.0,3.0,1.0
10627.0,CHINA,CHINA: SICHUAN PROVINCE,5.9,4.0,1.0,4.0,1.0
10728.0,CHINA,CHINA: XINJIANG PROVINCE;  KAZAKHSTAN,7.0,3.0,1.0,3.0,1.0
2631.0,CHINA,"CHINA:  XINJIANG, TURKESTAN",7.7,2500.0,4.0,2500.0,4.0
3090.0,CHINA,CHINA:  YUNNAN PROVINCE,6.8,1800.0,4.0,1800.0,4.0
3110.0,CHINA,CHINA:  GUANGDONG PROVINCE,7.3,2000.0,4.0,2000.0,4.0
3165.0,CHINA,"CHINA:  GANSU PROVINCE, SHANXI PROVINCE",8.3,200000.0,4.0,200000.0,4.0
3218.0,CHINA,CHINA:  SICHUAN PROVINCE,7.3,4800.0,4.0,4800.0,4.0
3261.0,CHINA,CHINA:  YUNNAN PROVINCE:  TALIFU,7.0,5000.0,4.0,5000.0,4.0
3315.0,CHINA,CHINA:  GANSU PROVINCE,7.6,40912.0,4.0,40912.0,4.0
3470.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  N,8.0,10000.0,4.0,10000.0,4.0
3522.0,CHINA,CHINA:  SICHUAN PROVINCE,7.5,9300.0,4.0,9300.0,4.0
3571.0,CHINA,CHINA:  GUANGXI PROVINCE,6.8,42846.73333333333,4.0,42846.73333333333,4.0
4492.0,CHINA,CHINA:  GUANGDONG PROVINCE:  YANGJIANG COUNTY,6.4,3000.0,4.0,3000.0,4.0
4513.0,CHINA,CHINA:  YUNNAN PROVINCE; VIETNAM:  HANOI,7.8,10000.0,4.0,10000.0,4.0
4658.0,CHINA,"CHINA:  YUNNAN AND SICHUAN PROVINCES, CHAO-T'UNG",7.1,20000.0,4.0,20000.0,4.0
4735.0,CHINA,CHINA:  NE:  TANGSHAN,7.5,242769.0,4.0,242769.0,4.0
7843.0,CHINA,CHINA:  SICHUAN PROVINCE,7.9,87652.0,4.0,87652.0,4.0
8972.0,CHINA,CHINA:  QINGHAI PROVINCE:  YUSHU,6.9,2968.0,4.0,2968.0,4.0
2984.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,94.2,2.0,82.44444444444444,2.0
7997.0,CHINA,CHINA: XINJIANG,7.3,100.0,2.0,100.0,2.0
3310.0,CHINA,CHINA:  YUNNAN PROVINCE:  XUNDIAN,6.0,94.2,2.0,82.44444444444444,2.0
8010.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,100.0,2.0,100.0,2.0
3584.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  S,5.5,94.2,2.0,82.44444444444444,2.0
3599.0,CHINA,CHINA:  SHANXI PROVINCE,5.0,94.2,2.0,82.44444444444444,2.0
3618.0,CHINA,CHINA:  YUNNAN PROVINCE,6.0,94.2,2.0,82.44444444444444,2.0
8014.0,CHINA,CHINA:  NEI MONGOL,6.0,94.2,2.0,82.44444444444444,2.0
3695.0,CHINA,CHINA:  YUNNAN PROVINCE,7.0,94.2,2.0,82.44444444444444,2.0
3696.0,CHINA,CHINA:  YUNNAN PROVINCE:  SIMAO,6.8,90.0,2.0,90.0,2.0
7892.0,CHINA,CHINA:  NEI MONGOL:  TONGLIAO,6.0,94.2,2.0,82.44444444444444,2.0
8024.0,CHINA,CHINA:  SICHUAN PROVINCE,5.5,94.2,2.0,82.44444444444444,2.0
4001.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),,54.0,2.0,54.0,2.0
4725.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,7.3,94.2,2.0,82.44444444444444,2.0
4726.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,7.4,94.2,2.0,82.44444444444444,2.0
4737.0,CHINA,CHINA:  NE:  TANGSHAN,7.4,94.2,2.0,82.44444444444444,2.0
5072.0,CHINA,CHINA:  S XINJIANG:  WUQUA-SHUFU,7.5,71.0,2.0,71.0,2.0
5424.0,CHINA,CHINA:  YUNNAN PROVINCE:  WUDING,6.2,81.0,2.0,81.0,2.0
5481.0,CHINA,"CHINA:  NORTHEASTERN: SHANGYI-ZHANGBEI, HEBEI",5.7,70.0,2.0,70.0,2.0
9937.0,CHINA,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,5.6,81.0,2.0,81.0,2.0
10018.0,CHINA,"CHINA:   GANSU:  DINGXI, MIN",6.0,95.0,2.0,95.0,2.0
2589.0,BULGARIA,"BULGARIA:  BALCHIK, KAVARNA, BLATNITSA, LIMANU",6.4,4.0,1.0,4.0,1.0
9778.0,BULGARIA,BULGARIA:  BALCHIK,7.2,4.0,1.0,4.0,1.0
5119.0,BULGARIA,BULGARIA:  VELIKO TURNOVO-TURGOVISHTE,5.6,3.0,1.0,3.0,1.0
3358.0,BULGARIA,BULGARIA:  CHIRPAN,6.8,127.0,3.0,127.0,3.0
3363.0,BULGARIA,BULGARIA:  POPOVITSA,7.0,127.0,3.0,127.0,3.0
2626.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  LANAO, COTABATO",7.3,297.3333333333333,3.0,430.6666666666667,3.0
4448.0,PHILIPPINES,PHILIPPINES:  LUZON:  MANILA,7.3,270.0,3.0,270.0,3.0
10048.0,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",7.1,222.0,3.0,222.0,3.0
2807.0,PHILIPPINES,PHILIPPINES:  SE LUZON:  CAMARINES,7.6,2.0,1.0,2.0,1.0
3078.0,PHILIPPINES,"PHILIPPINES:  S MINDANAO:  GLAN,GLAN PADIDU,TUYAN",6.4,7.0,1.0,7.0,1.0
3191.0,PHILIPPINES,"PHILIPPINES:  CEBU ISLAND, MACTAN ISLAND",6.3,5.0,1.0,5.0,1.0
6583.0,PHILIPPINES,"W. LUZON ISLAND, PHILIPPINES",6.8,17.0,1.0,17.0,1.0
3598.0,PHILIPPINES,PHILIPPINES:  LUZON,7.5,1.0,1.0,1.0,1.0
3929.0,PHILIPPINES,PHILIPPINES:  LUZON:  E,7.2,6.953488372093023,1.0,16.0,1.0
4049.0,PHILIPPINES,"PHILIPPINES:  LUZON:  SORSOGON, BACON, LEGASPI",6.8,13.0,1.0,13.0,1.0
4515.0,PHILIPPINES,"PHILIPPINES:  LUZON, ROMBLON I; TABLAS I:  ODIONGAN",7.1,3.0,1.0,3.0,1.0
4526.0,PHILIPPINES,PHILIPPINES:  LUZON,7.3,15.0,1.0,15.0,1.0
4632.0,PHILIPPINES,"PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN",7.5,15.0,1.0,15.0,1.0
4703.0,PHILIPPINES,PHILIPPINES,7.6,1.0,1.0,1.0,1.0
7362.0,PHILIPPINES,PHILIPPINES:  MINDANAO,6.8,6.953488372093023,1.0,6.380952380952381,1.0
4764.0,PHILIPPINES,PHILIPPINES:  LUZON:  MANILA,7.3,1.0,1.0,1.0,1.0
4987.0,PHILIPPINES,PHILIPPINES:  LUZON,6.5,16.0,1.0,16.0,1.0
5061.0,PHILIPPINES,"PHILIPPINES:  PAGADIAN,  ZAMBOANGA",6.5,2.0,1.0,2.0,1.0
5066.0,PHILIPPINES,"PHILIPPINES:  LUZON:  BENGUET PROVINCE,  BAGUIO",6.1,6.0,1.0,6.0,1.0
5135.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  TALAKAG-MALAYBALAY,5.2,1.0,1.0,1.0,1.0
5161.0,PHILIPPINES,"PHILIPPINES:  MINDORO:  SAN JOSE, CALAPAN",6.2,2.0,1.0,2.0,1.0
5220.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",7.5,2.0,1.0,2.0,1.0
5227.0,PHILIPPINES,PHILIPPINES:  SANTIAGO,5.5,1.0,1.0,1.0,1.0
5245.0,PHILIPPINES,"PHILIPPINES:  CULASI, PANAY",7.1,4.0,1.0,4.0,1.0
5548.0,PHILIPPINES,"PHILIPPINES:  S LUZON:  MANILA, SANTA CRUZ",7.3,5.0,1.0,5.0,1.0
5625.0,PHILIPPINES,PHILIPPINES:  MINDANAO,7.5,15.0,1.0,15.0,1.0
5736.0,PHILIPPINES,PHILIPPINES:  SAMAR:  CAN-AVID,6.5,1.0,1.0,1.0,1.0
7700.0,PHILIPPINES,PHILIPPINES:  BOHOL ISLAND:  MABINI,5.1,1.0,1.0,1.0,1.0
9935.0,PHILIPPINES,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",7.6,1.0,1.0,1.0,1.0
10338.0,PHILIPPINES,PHILIPPINES:  MINDANAO,6.1,1.0,1.0,1.0,1.0
10238.0,PHILIPPINES,PHILIPPINES: SURIGAO DEL NORTE,6.5,8.0,1.0,8.0,1.0
10316.0,PHILIPPINES,PHILIPPINES: SURIGAO DEL NORTE,5.7,1.0,1.0,1.0,1.0
10258.0,PHILIPPINES,PHILIPPINES: LEYTE,6.5,4.0,1.0,4.0,1.0
10264.0,PHILIPPINES,PHILIPPINES: LEYTE: ORMOC,5.0,2.0,1.0,2.0,1.0
10406.0,PHILIPPINES,PHILIPPINES:  PAMPANGA PROVINCE,6.1,18.0,1.0,18.0,1.0
10429.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  MAKILALA, TULUNAN",5.6,1.0,1.0,1.0,1.0
10428.0,PHILIPPINES,PHILIPPINES:  BATANES:  ITBAYAT,6.0,9.0,1.0,9.0,1.0
10453.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.4,7.0,1.0,7.0,1.0
10454.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.6,12.0,1.0,13.0,1.0
10455.0,PHILIPPINES,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.5,9.0,1.0,10.0,1.0
10462.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  DAVAO,6.8,13.0,1.0,13.0,1.0
10515.0,PHILIPPINES,PHILIPPINES:  MASBATE,6.6,2.0,1.0,2.0,1.0
10561.0,PHILIPPINES,PHILIPPINES:  MINDANAO,7.1,1.0,1.0,1.0,1.0
10640.0,PHILIPPINES,PHILIPPINES: LUZON: ABRA,7.0,11.0,1.0,11.0,1.0
10719.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  DAVAO,6.7,11.0,1.0,11.0,1.0
10721.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  E,7.6,3.0,1.0,3.0,1.0
3116.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  COTABATO,8.3,46.0,1.0,52.0,2.0
3380.0,PHILIPPINES,"PHILIPPINES:  COTABATO,N COAST OF ILLANA BAY",7.3,93.0,2.0,97.0,2.0
3869.0,PHILIPPINES,"PHILIPPINES:  PANAY, ILOILO CITY, ANTIQUE",7.8,72.0,2.0,74.0,2.0
5222.0,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",6.6,74.25,2.0,71.0,2.0
5394.0,PHILIPPINES,PHILIPPINES:  MINDORO,7.1,81.0,2.0,81.0,2.0
9870.0,PHILIPPINES,PHILIPPINES:  NEGROS ORIENTAL PROVINCE,6.7,51.0,2.0,51.0,2.0
4739.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  S,8.0,1200.0,4.0,8000.0,4.0
5253.0,PHILIPPINES,"PHILIPPINES:  BAGUIO,  CABANATUAN, DAGUPAN",7.8,2412.0,4.0,2412.0,4.0
4619.0,NICARAGUA,NICARAGUA:  MANAGUA,6.2,10000.0,4.0,10000.0,4.0
5335.0,NICARAGUA,NICARAGUA:  MASACHAPA; COSTA RICA,7.6,3.3333333333333335,1.0,170.0,3.0
5569.0,NICARAGUA,NICARAGUA:  MASAYA,5.4,7.0,1.0,7.0,1.0
10083.0,NICARAGUA,"NICARAGUA:  NAGAROTE, MANAGUA",6.1,2.0,1.0,2.0,1.0
10373.0,NICARAGUA,NICARAGUA:  LEON,5.5,1.0,1.0,1.0,1.0
2618.0,GUATEMALA,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS",7.5,2000.0,4.0,2000.0,4.0
3101.0,GUATEMALA,GUATEMALA:  GUATEMALA CITY,6.0,2650.0,4.0,2650.0,4.0
4711.0,GUATEMALA,"GUATEMALA:  CHIMALTENANGO, GUATEMALA CITY",7.5,23000.0,4.0,23000.0,4.0
4714.0,GUATEMALA,GUATEMALA,5.1,4.0,1.0,4.0,1.0
4810.0,GUATEMALA,GUATEMALA:  PATZUN,4.5,17.0,1.0,17.0,1.0
