"Search Parameters"	"Id"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"Mw"	"Ms"	"Mb"	"Ml"	"Mfa"	"Unk"	"MMI Int"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"	"Total Deaths"	"Total Death Description"	"Total Missing"	"Total Missing Description"	"Total Injuries"	"Total Injuries Description"	"Total Damage ($Mil)"	"Total Damage Description"	"Total Houses Destroyed"	"Total Houses Destroyed Description"	"Total Houses Damaged"	"Total Houses Damaged Description"
"[""1900 <= Year >= 2024""]"																																																
	2595	1901	8	9	13	1	0	1280	5064	"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-22	170		7.9	7.9	7.9				8.4									1						1						2				
	2596	1901	8	9	18	33	45	1282		"JAPAN"		30	"JAPAN:  OFF NORTHEAST COAST HONSHU"	40.6	142.3	33	8.2		8.2						18	1						2	8	1			18	1						2	8	1		
	2597	1901	8	9	20	0		1283		"JAPAN"		30	"JAPAN:  OFF NORTHEAST COAST HONSHU"	40.5	142.5	33	6.3		6.3																													
	2598	1901	9	10	0	30		1284		"PHILIPPINES"		170	"PHILIPPINES:  LUZON:  E TAYABAS,CALAUAG BAY"	14	121.6									7								2				2								2				2
	9352	1901	10	8	2	16		5162		"NICARAGUA"		100	"NICARAGUA"	11	-86.5		7		7													1												1				
	2599	1901	11	8	10	18	0			"TURKEY"		140	"TURKEY:  HASANKALE,HINS,ERZURUM"	40	41.5		6.1						6.1	8								3																
	2601	1901	12	14	22	57	45			"PHILIPPINES"		170	"PHILIPPINES:  LUZON"	14	122	33	7.8		7.8					7								1												1				
	2602	1901	12	18	3	51				"TURKEY"		140	"TURKEY:  AYVALIK, MOSKO IS; GREECE:  KHIOS"	39.4	26.7		5.9		5.9					8								2																
	2603	1901	12	31	9	2	30	1286		"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS"	51.45	-171.02		7.8		7.8				7.8									1																
	2606	1902	1	1	5	20	0			"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS"	52.4	-167.5		7.8						7.8																									
	2608	1902	1	16	23	19	0			"MEXICO"		150	"MEXICO:  GUERRERO"	17.617	-99.717		7		7		7				2	1						2					2	1			2	1		2				
	8773	1902	1	18	23	23		5062		"GUATEMALA"		100	"GUATEMALA:  SAN MARTIN, QUEZALTENANGO"	14.71	-91.59		6.3		6.3													1		1		1								1		1		
	2610	1902	1	24	23	27				"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA"	-8	150	60	7.8		7.8																													
	2612	1902	2	9	7	35	0			"TONGA"		170	"TONGA ISLANDS"	-20	-174	60	7.8						7.8																									
	2613	1902	2	13	9	39	30			"AZERBAIJAN"		40	"AZERBAIJAN:  SEMACHA; N IRAN"	40.7	48.6	15	6.9		6.9					9	86	2			60	2		4	3496	4	3496	4	86	2			60	2		4	3496	4		
	2614	1902	2	26				1287		"EL SALVADOR"		100	"EL SALVADOR-GUATEMALA"	13.5	-89.5		7		7																		185	3			100	2		3				
	2615	1902	3	9	7	46	0			"TURKEY"		140	"TURKEY:  CANKIRI"	40.7	33.6		5.5						5.5	9	4	1						3																
	2618	1902	4	19	2	23	30	5063		"GUATEMALA"		100	"GUATEMALA:  QUEZALTENANGO, SAN MARCOS"	14	-91	33	7.5		7.5						2000	4						3					2000	4						3				
	2619	1902	4	29	6	57	0			"USA"	"CA"	150	"CALIFORNIA:  SOUTHERN"	34.5	-120.5									7								2																
	2622	1902	6	11	5					"RUSSIA"		50	"RUSSIA:  SEA OF OKHOTSK"	50	148	600	8		8					4																								
	2623	1902	7	5	14	56	30	1289		"TURKEY"		140	"TURKEY:  THESSALONIKI"	40.75	23.25		6.6		6.6					9																								
	2624	1902	7	9	3	38	0			"IRAN"		140	"IRAN:  QESHM ISLAND:  QESHM,BANDAR ABBAS,GENU"	27.1	56.3		6.3		6.3					8	10	1						2					10	1						2				
	2626	1902	8	21	11	17		1290		"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO:  LANAO, COTABATO"	7.5	123.5		7.3		7.3					10		3						3		3				3						3		3		
	2631	1902	8	22	3					"CHINA"		40	"CHINA:  XINJIANG, TURKESTAN"	39.88	76.2	30	7.7	7.7	7.7					10	2500	4						4		4		4	2500	4						4		4		
	2632	1902	8	26	1	9	0			"PHILIPPINES"		170	"PHILIPPINES:  ILOILO,PANAY"	10.8	122.6									9								3																
	8116	1902	8							"CHINA"		30	"CHINA:   YUNNAN PROVINCE"	26.3	99.9		5.5		5.5					7	6	1						2		3		3	6	1						2		3		
	2634	1902	9	22	1	46	30			"USA TERRITORY"	"GU"	170	"GUAM:  AGANA"	18	146	33	8.1		8.1					9						1		3										1		3				
	2635	1902	9	23	20	18	30			"MEXICO"		150	"MEXICO:  VENUSTIANO CARRANZA,CHIAPAS,CHIS,TABASCO"	16.6	-92.6	100	7.8		7.8													3												3				
	10471	1902	11	17	19	50				"USA"	"UT"	150	"UTAH"	37.4	-113.5									8								2				3								2				3
	2637	1902	12	12	23	10				"MEXICO"		150	"MEXICO:  BAJA CALIFORNIA"	29	-114	60	7.8		7.8																													
	2640	1902	12	16	5	7				"UZBEKISTAN"		40	"UZBEKISTAN:   ANDIZHAN"	40.8	72.3	9	6.4		6.4					9	4880	4						4	41704	4	41704	4	4880	4						4	41704	4		
	2641	1903	1	4	5	7	0			"TONGA"		170	"TONGA ISLANDS"	-20	-175	400	8		8																													
	2642	1903	1	14	1	47	36			"MEXICO"		150	"MEXICO:  OFF COAST OF GUERRERO"	15	-98	33	7.7		7.7																													
	2644	1903	2	1	9	34	0			"MONGOLIA"		40	"MONGOLIA"	48	98	60	7.8						7.8																									
	7101	1903	2	10	2	28		2772		"USA TERRITORY"	"GU"	170	"GUAM"	14	143.3									7								1				1								1				1
	2645	1903	2	27	0	43	18			"INDONESIA"		60	"INDONESIA:  S OF JAVA"	-8	106		8.1		8.1																													
	2646	1903	3	29	22	30	0			"ISRAEL"		140	"ISRAEL:  NABULUS"	32.2	35.3		5.7						5.7		20	1																						
	6237	1903	3	30				1294		"INDONESIA"		170	"INDONESIA:  TIFU, MASARETE, KAJELI"	-3	127.5	33	6.5		6.5																													
	2647	1903	4	19			0			"TURKEY"		140	"TURKEY"	39.1	42.4																																	
	2649	1903	4	28	23	46				"TURKEY"		140	"TURKEY:  MALAZGIRT"	39.1	42.5		6.3		6.3					10	3560	4				4		4	12000	4			3560	4				4		4	12000	4		
	2652	1903	5	13	6	34	6			"VANUATU"		170	"VANUATU ISLANDS"	-17	168	60	7.9		7.9																													
	7784	1903	5	13				3410		"ITALY"		130	"ITALY:  PALERMO"	38.1	13.4																																	
	2653	1903	5	28	3	58	0			"TURKEY"		140	"TURKEY:  VARGINIS,CARDAHLI,MEHKEREK"	40.9	42.7		5.8		5.8					8	1000	4						3					1000	4						3				
	2656	1903	6	2	13	17				"USA"	"AK"	150	"ALASKA:  SOUTHWEST"	61.56	-158.54		8.3		8.3																													
	6238	1903	7	16				1296		"MEXICO"		150	"MEXICO:  ACAPULCO"	16.7	-99.2																																	
	2657	1903	7	28	4		0			"ITALY"		130	"ITALY:  N"	44.3	10									12																								
	2658	1903	8	8	1	10	0			"COLOMBIA"		160	"COLOMBIA"	4.6	-74		7.7						7.7																									
	2660	1903	8	11	4	32	54			"GREECE"		130	"GREECE:  MITATA (KYTHERA)"	36	23	100	7.8		7.8					11	2	1						3					2	1						3				
	6554	1903	9	7				1298		"TAIWAN"		30	"TAIWAN"																																			
	2664	1903	9	25	1	20	0			"IRAN"		140	"IRAN:  KASHMAR"	35.2	58.2		5.9		5.9				6.5	8	350	3						2					350	3						2				
	6540	1903	9	26				1299		"CHILE"		160	"CHILE:  IQUIQUE"	-20.2	-70.15																																	
	6239	1903	12	7	14	25		1307		"CHILE"		160	"CHILE:  VALLENAR, FREIRINA"	-28.5	-71		6.5		6.5					8		1						2		2				1						2		2		
	2665	1903	12	28	2	56				"PHILIPPINES"		170	"PHILIPPINES:  DAVAO GULF"	7	126	60	7.8		7.8					8								2				3								2				3
	2666	1904	1	20	14	52	6	1308		"COLOMBIA"		160	"PANAMA-COLOMBIA"	7	-79	60	7.9		7.9																													
	2667	1904	3	18	13	42	0			"JAPAN"		30	"JAPAN:  HOKKAIDO"	42.5	145.8	40	7.6						7.6	10								1																
	2670	1904	4	4	10	3				"BULGARIA"		110	"BULGARIA:  STRUMA"	41.8	23.2	15	7.5		7.5					10								3												3				
	2671	1904	4	4	10	27				"BULGARIA"		110	"BULGARIA:  STRUMA"	41.8	23.2	15	7.8		7.8					11								3												3				
	7991	1904	4	24	6	39				"TAIWAN"		30	"TAIWAN:  JIAYI"	23.5	120.5		6		6						3	1			10	1		2	66	2			3	1			10	1		2	66	2		
	2676	1904	6	7	8	17	0			"JAPAN"		30	"JAPAN:  SEA OF JAPAN"	40	134	350	7.9						7.9																									
	2678	1904	6	25	14	45	36	1312		"RUSSIA"		50	"RUSSIA:  OFF KAMCHATKA"	52	159	30	8.3		8.3				7.7	10								1												1				
	2679	1904	6	25	21	0	36	1313		"RUSSIA"		50	"RUSSIA:  OFF KAMCHATKA"	52	159	30	8.1		8.1				7.7	10								1												1				
	2682	1904	6	27	0	9	0			"RUSSIA"		50	"RUSSIA:  OFF KAMCHATKA"	52	159	60	7.9		7.9				7.9	9																								
	2683	1904	8	8	22	51	0	1317		"NEW ZEALAND"		170	"NEW ZEALAND:  E OF NORTH ISLAND"	-40.5	177	33	7.5						7.5																									
	2684	1904	8	11	5	56				"GREECE"		130	"GREECE:  SAMOS, PATMOS"	37.75	27	10	6.1	6.1	6.2					10	4	1						3	540	3			4	1						3	540	3		
	2688	1904	8	24	20	59	0			"JAPAN"		30	"JAPAN:  KYUSHU"	30	130	25	7.9						7.9																									
	2690	1904	8	27	21	56				"USA"	"AK"	150	"ALASKA:  RAMPART"	64.66	-148.08		8.3		8.3	7.8				6																								
	2694	1904	8	30						"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	31.2	100.9		6		6					8	400	3						2		3			400	3						2		3		
	6242	1904	9	7				1318		"INDONESIA"		60	"INDONESIA:  S. JAVA"	-7.7	109																																	
	2695	1904	11	1	11		0			"ECUADOR"		160	"ECUADOR"	-1	-80.5		7.7						7.7																									
	2696	1904	11	5	20	25				"TAIWAN"		30	"TAIWAN:  JIAYI"	23.5	120.3		6.3		6.3				6.3		145	3			158	3		2	661	3			145	3			158	3		2	661	3		
	2700	1904	12	20	5	44	18	5573		"PANAMA"		100	"PANAMA:  BOCAS DEL TORO"	9.2	-82.8	60	7.2	7.2	7.3																													
	10144	1905	1	20	18	23		5587		"COSTA RICA"		100	"COSTA RICA:  PUNTARENAS"	9.85	-84.68		6.8		6.8													1												1				
	2702	1905	1	22	2	43	54			"INDONESIA"		170	"INDONESIA:  MINAHASSA PENINSULA"	1	123	90	8.4		8.4																													
	2703	1905	2	14	8	46				"USA"	"AK"	150	"ALASKA:  ANDREANOF ISLANDS"	50.73	-178.55		7.9		7.9	7.5																												
	10536	1905	2	26	6	22		5772		"NEW ZEALAND"		170	"NEW ZEALAND"																								1	1										
	2707	1905	3	18	0	58	0			"KERMADEC ISLANDS (NEW ZEALAND)"		170	"KERMADEC ISLANDS"	-27.5	-173	60	7.5						7.5																									
	9194	1905	3	19				4844		"VANUATU"		170	"VANUATU:  MALO PASS"	-15.6	167.2																																	
	2709	1905	4	4	0	49	59.2	1322		"INDIA"		60	"INDIA:  KANGRA"	32.597	76.916	20	7.9	7.9	7.8					10	19000	4						4	100000	4			19000	4						4	100000	4		
	2710	1905	4	15						"TURKEY"		140	"TURKEY"	40.2	29	33	6.5		6.5					10																								
	2711	1905	4	25			0			"IRAN"		140	"IRAN:  BANDAR ABBAS,QESHM,HENGAM"	26.4	56.3																	2																
	2712	1905	5	9	6	5	0			"MEXICO"		150	"MEXICO:  JALISCO"	20.3	-103.4		6.3				6.3			7								2				2								2				2
	2713	1905	5	18	13	45	0			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  BISMARCK SEA"	-4	149	60	7.5						7.5																									
	2715	1905	6	1	4	42				"ALBANIA"		130	"ALBANIA:  SHKODER"	42.1	19.6	20	6.6						6.6	10	120	3					23.8	3																
	2717	1905	6	2	5	39	42			"JAPAN"		30	"JAPAN:  AKI"	34	132	100	7.8		7.8						11	1						1	59	2	59	2	11	1						1	59	2		
	2718	1905	6	30	17	7	0			"KIRIBATI"		170	"KIRIBATI:  PHOENIX ISLANDS"	-1	-168	60	7.6						7.6																									
	2719	1905	7	6	16	21	0	1324		"JAPAN"		30	"JAPAN:  OFF FUKUSHIMA"	37.4	142.6	33	7		7																		57	2										
	2722	1905	7	9	9	40	24			"MONGOLIA"		40	"MONGOLIA"	49	99	33	8.4	8.4	8.3																													
	2726	1905	7	23	2	46	24			"MONGOLIA"		40	"MONGOLIA"	49.292	96.843	15	8.3	8.3	8.7																													
	2728	1905	8	26	14	45	0			"ITALY"		130	"ITALY:  CENTRAL"	42.1	13.9									12																								
	2729	1905	9	1	2	45	0			"JAPAN"		30	"JAPAN:  HOKKAIDO"	45	143	230	7.5						7.5																									
	2732	1905	9	8	1	43	11	3411		"ITALY"		130	"ITALY:  MONTELEONE, TROPEA, MONTE PORO"	38.67	16.07	15	7.1		7.1					11	557	3			2000	4		4	6700	4			557	3			2000	4		4	6700	4		
	2735	1905	9	15	6	2	0			"RUSSIA"		50	"RUSSIA:  KOMANDORSKY ISLAND"	53	164	60	7.8						7.8																									
	6506	1905	10	4	22	29		2296		"RUSSIA"		40	"RUSSIA:  BLACK SEA"	44.5	37.5		5.1		5.1					7																								
	2736	1905	10	8	7	27	0			"BULGARIA"		110	"BULGARIA"	42	23	33	6.4						6.4	10																								
	2737	1905	10	21	11	1	37	3727		"GEORGIA"		40	"GEORGIA:  CAUCASUS"	42	42	60	7.5		7.5																													
	8109	1905	11	8	3	27				"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	29.3	104.8		5		5					6	13	1				1		1	3	1	3	1	13	1				1		1	3	1		
	2739	1905	11	8	22	6	11.8	5744		"GREECE"		130	"GREECE:  AEGEAN SEA"	40.092	24.627	15	7.2	7.2	7.8					10								2					11	1						2				
	9192	1905	11	22				4842		"VANUATU"		170	"VANUATU:  PORT VILA"	-17.7	168.3																																	
	9193	1905	11	24				4843		"VANUATU"		170	"VANUATU:  PORT VILA"	-17.7	168.3																																	
	2743	1905	12	4	7	4	0			"TURKEY"		140	"TURKEY:  PUTURGE,CELIKHAN,RUMKALE"	38.1	38.6		6.8		6.8					9		3						3						3						3				
	6245	1905	12	8	8	22		1328		"PHILIPPINES"		170	"PHILIPPINES:  W. LUZON ISLAND:  TUBURAN"	11	123.5		6.5		6.5													1												1				
	2701	1905								"SYRIA"		140	"SYRIA:  RASUM-KALE (NEAR HALAB); LEBANON:  BAYRONT"	36.1	37.1									8								2		3		3								2		3		
	9915	1905						3412		"TUNISIA"		15	"TUNISIA:  BIZERTE"	37.3	9.9																																	
	7992	1906	1	7						"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	26.6	104.1		5.5		5.5					7		3						2		3				3						2		3		
	2744	1906	1	21	13	49	35			"JAPAN"		30	"JAPAN:  NEAR S COAST HONSHU"	34	138	340	8.4		8.4																													
	6899	1906	1	31	5	24		2627		"VENEZUELA"		90	"VENEZUELA:  CARACAS"	10.5	-66.917																																	
	2748	1906	1	31	15	36	10	1331		"ECUADOR"		160	"ECUADOR:  OFF COAST"	0.955	-79.369	20	8.8	8.8	8.6	8.2				9	1000	3						2		3			1000	3						3		3		
	2753	1906	2	3						"COLOMBIA"		160	"COLOMBIA"	3.5	-76.2		7.7		7.7					10																								
	6627	1906	2	7				1332		"ECUADOR"		160	"COLOMBIA-ECUADOR"	1	-81																																	
	6717	1906	2	16						"SAINT LUCIA"		90	"SAINT LUCIA:  CASTRIES"	14	-61									8								1												1				
	7265	1906	2	21				2892		"COLOMBIA"		160	"COLOMBIA: BUENAVENTURA"	3.9	-77.033																																	
	2757	1906	3	1	17	45	0			"ALBANIA"		130	"ALBANIA:   ELBASAN"	41.1	20	15	6.5						6.5	10								3																
	2762	1906	3	16	22	42	40			"TAIWAN"		30	"TAIWAN:  JIAYI"	23.6	120.5		6.8		6.8						1258	4			145	3		3	6769	4			1258	4			145	3		3	6769	4		
	8110	1906	3	28						"CHINA"		30	"CHINA:  FUJIAN PROVINCE"	24.5	118.5		6.5		6.5					8		3				2		2		2				3				3		2		2		
	2764	1906	4	10	21	22	0			"MEXICO"		150	"MEXICO:  REVILLA GIGEDO ISLANDS"	19	-113.8	60	7.5						7.5																									
	2766	1906	4	13	19	18				"TAIWAN"		30	"TAIWAN:  JIAYI"	23.4	120.4		6.5		6.5						15	1			84	2		3	1794	4			15	1			84	2		3	1794	4		
	2768	1906	4	18	13	12	21	1333		"USA"	"CA"	150	"CALIFORNIA:  SAN FRANCISCO"	37.67	-122.48	20	7.9	7.9	7.8				8.3	11	700	3					400	4	28188	4														
	6617	1906	5	7				1334		"CHILE"		160	"CHILE:  ARICA; PERU: TACNA"	-18.5	-70.3	33																																
	2771	1906	5							"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	24.6	98.6		5.3		5.3					7	1	1						2		3			1	1						2		3		
	2772	1906	7	11						"COLOMBIA"		160	"COLOMBIA"	4.6	-74		7.7		7.7					9																								
	2773	1906	7	14	10	27	0			"COLOMBIA"		160	"COLOMBIA"	4.6	-74		7.7		7.7					9																								
	2777	1906	8	17	0	11	10			"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS"	51.853	178.18	110	8.3	8.3	7.8				8.3																									
	2779	1906	8	17	0	40		1339		"CHILE"		160	"CHILE:  SOUTH CENTRAL"	-33	-72	25	8.2	8.2	8.4					11	4000	4					100	4					4000	4					100	4				
	2780	1906	8	25	13	47	37.2			"ETHIOPIA"		10	"ETHIOPIA:  LANGANO"	7.091	38.065		6.5	6.5					6.8									1												1				
	2782	1906	9	14	16	4	18	1340		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  NEW BRITAIN"	-7	149	33	8	8	7.5	7.8						2						3		3				2						3		3		
	2783	1906	9	17	10		0			"ITALY"		130	"ITALY:  SICILY"	38	13.7									12																								
	2784	1906	9	28	15	24	54			"ECUADOR"		160	"ECUADOR"	-2	-79	150	7.9		7.9					7								1												1				
	2787	1906	10	2	1	50		1344		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  BISMARCK SEA"	-4	149		7.2	7.2	7.2													1												1				
	2788	1906	11	19	7	18	0			"AUSTRALIA"		60	"AUSTRALIA:  WEST COAST"	-22	109		7.8						7.8																									
	2789	1906	11	20	21	0		3559		"GHANA"		10	"GHANA:  HO, AKPAFU, PALIME, MISA, ACCRA; TOGO"	6.5	0.3		5					5		8								2		3										2		3		
	2790	1906	12	3	22	59	0			"MARTINIQUE"		90	"MARTINIQUE"	15	-61	100	7.9		7.9																													
	2794	1906	12	22	18	21				"CHINA"		40	"CHINA:  XINJIANG PROVINCE"	43.5	85	33	8.3		8.3					9	280	3						3	2000	4			280	3						3	2000	4		
	2796	1906	12	23	17	22				"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS"	56.85	-153.9		7.6						7.6																									
	2798	1906	12	26	6	53	28	1347		"PERU"		160	"PERU:  OFF SOUTH COAST"	-18	-71	33	7.9		7.9																													
	10055	1906						2379		"VENEZUELA"		90	"VENEZUELA:  MAIQUETIA"	10.6	-66.95																																	
	2800	1907	1	4	5	19	13.2	1349		"INDONESIA"		60	"INDONESIA:  NW SUMATRA:  GUNUNGSITOLi, BARUS"	2.681	95.53	50	8.2	8.2	7.8													3		3		3	2188	4						3		3		
	2801	1907	1	14	20	38	12	1350		"JAMAICA"		90	"JAMAICA:  KINGSTON"	18.667	-76.237	15	6.2	6.2					6.5		1000	3					30	4		3			1000	3					30	4		3		
	2802	1907	2	21	1		0			"ITALY"		130	"ITALY:  SICILY"	38	13.7									12																								
	2803	1907	2	23	20	17	0			"PERU"		160	"PERU"	-13.2	-75.4	90	7.6						7.6																									
	6246	1907	3	29	20	46	30	1351		"INDONESIA"		170	"INDONESIA:  TALAUD ISLANDS:  KARAKELONG ISLAND"	3	122	500	7.3		7.3																													
	2804	1907	4	15	6	8	6	1353		"MEXICO"		150	"MEXICO:  GUERRERO"	17	-100	60	8.3		8.3						8	1						2		3			8	1						2		3		
	2807	1907	4	18	20	59	48			"PHILIPPINES"		170	"PHILIPPINES:  SE LUZON:  CAMARINES"	14	123		7.6		7.6					9	2	1				1		3					2	1				1		3				
	7866	1907	4	18	23	52	4			"PHILIPPINES"		170	"PHILIPPINES:  SE LUZON:  CAMARINES"	13.5	123		7.4		7.4					7								1												1				
	2808	1907	5	4	6	51	0			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  NEW BRITAIN"	-7.5	153.7	60	7.7						7.7																									
	2810	1907	5	25	14	2	8			"RUSSIA"		50	"RUSSIA:  SEA OF OKHOTSK"	51.5	147	600	7.9		7.9																													
	2811	1907	5	25	15	32				"PHILIPPINES"		170	"PHILIPPINES:  N LUZON:  TUGUEGARAO,LAOAG,N ILOCOS"	18	120									8								2																
	2813	1907	6	25	17	54	36			"INDONESIA"		170	"INDONESIA:  DJAILOLO GILOLO"	1	127	200	7.9		7.9																													
	2814	1907	7	30						"INDONESIA"		170	"INDONESIA:  SULAWESI:  LEMO, COLO, ANJA, OLU CONGKO"	-2	121									8								2	213	3										2	213	3		
	2815	1907	8	16	13		0			"ALBANIA"		130	"ALBANIA"	41.1	20.1	13	6.2						6.2	10																								
	2816	1907	9	2	16	1				"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS"	52.59	-169.73		7.8		7.8	7.3																												
	8053	1907	9	24	12	59		1362		"USA"	"AK"	150	"ALASKA:  SKAGWAY"	59.5	-135.5		5.5		5.5					5																								
	2819	1907	10	16	14	57	0			"MEXICO"		150	"MEXICO:  GULF OF CALIFORNIA"	28	-112.5	60	7.7						7.7																									
	2821	1907	10	21	4	23	36			"TAJIKISTAN"		40	"TAJIKISTAN:   KARATAG"	38.5	67.9	35	7.4		7.4					9	12000	4						3		3			12000	4						3		3		
	2827	1907	10	23	20	28	19	3415		"ITALY"		130	"ITALY:  FERRUZANO"	38.133	16.017	33	5.9		5.9					10	158	3						2		3			158	3						2		3		
	2828	1907	11	16	10	10	0			"PERU"		160	"PERU"	-8.01	-76.79	150								6																								
	2829	1907	11	24	13	59				"PHILIPPINES"		170	"PHILIPPINES:  SE LUZON:  CAMARINES"	14	123									9								2												2				
	6249	1907	12	15	17	35		1364		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  BISMARCK SEA"	-3.1	142.5	33	7.4		7.4																									2		3		
	10011	1907						1365	2029	"TONGA"		170	"TONGA ISLANDS:  S OF TONGA"	-21.17	-175.73																																	
	6250	1908	2	6				1367		"INDONESIA"		60	"SW. SUMATRA"	-2	100	130	7.5		7.5																													
	6251	1908	2	14	11	25		1368		"USA"	"AK"	150	"ALASKA:  GULF OF ALASKA"	61	-146.2		6		6																													
	2832	1908	3	5	2	16				"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO"	9	126		7.5		7.5																													
	7527	1908	3	23	12	20		1369		"INDONESIA"		60	"INDONESIA:  TIMOR"	-10	129		6.6		6.6													1												1				
	2833	1908	3	26	23	3	30			"MEXICO"		150	"MEXICO:  GUERRERO"	18	-99	80	8.1		8.1													2												2				
	2835	1908	3	27	3	45	30			"MEXICO"		150	"MEXICO:  GUERRERO"	17	-101		7.5		7.5																													
	2836	1908	5	5	6	16				"INDONESIA"		170	"INDONESIA:  CELEBES SEA"	3	123		7.5		7.5																													
	6252	1908	9	21	6	31		1371		"USA"	"HI"	150	"HAWAII"	19	-155	33	6.8		6.8																													
	2838	1908	10	23	20	14	6			"AFGHANISTAN"		40	"AFGHANISTAN:  HINDU KUSH"	36.5	70.5	220	7		7				7.6																									
	2840	1908	11	6	7	9	30			"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS"	45	150	40	7.6		7.6																													
	2844	1908	12	12	12	8		1372		"PERU"		160	"PERU:  OFF COAST"	-14	-78																																	
	2842	1908	12	12						"MYANMAR (BURMA)"		60	"MYANMAR (BURMA):  KACHIN"	26.639	96.866	15	7.2	7.2	7	7.6																												
	2846	1908	12	28	4	20	27	1373		"ITALY"		130	"ITALY:  MESSINA, SICILY, CALABRIA"	38.17	15.58	40	7	7	7.2					11	78000	4					116	4		4			80000	4					116	4		4		
	2849	1909	1	19	4	56	0			"TURKEY"		140	"TURKEY:  FOCA,MENEMEN,GUZELHISAR"	38.6	26.9		5.8						5.8	9	8	1						3																
	2850	1909	1	23	2	48	29			"IRAN"		140	"IRAN:  SILAKOR"	34.306	50.396	15	7.3	7.3	7.7					9	5500	4						2					5500	4						2				
	2853	1909	1	29						"MOROCCO"		15	"MOROCCO:  TETUAN (TETOUAN),ROMARS"	35.6	-5.4										100	2						3					100	2						3				
	2854	1909	2	9	11	24	5			"TURKEY"		140	"TURKEY:  ZARA,IPSALA,KOYULHISAR,ENDERS"	40.406	38.098		6.3	6.3	6.3				6.8	9		2						3		3				2						3		3		
	2856	1909	2	22	9	21	42			"FIJI"		170	"FIJI ISLANDS"	-18	-179	550	7.8		7.8																													
	6253	1909	3	12	23	19		1374		"JAPAN"		30	"JAPAN:  CHOSHI"	34.5	141.5		6.7		6.7													1												1				
	2857	1909	3	13	14	29		1375		"JAPAN"		30	"JAPAN:  YOKOHAMA"	34.5	141.5	80	7.5		7.5													1												1				
	2858	1909	3	18	16	30	0			"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO:  E"	8	127									8								2																
	2859	1909	3	23	3		0			"ITALY"		130	"ITALY:  N"	44.5	10.5									12																								
	2860	1909	4	10	19	36				"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS"	52	175		7.8		7.8																													
	2861	1909	4	14	19	53	42			"TAIWAN"		30	"TAIWAN:  TAIPEI"	25	121.5		7.3		7.3						9	1			51	2		1	122	3			9	1			51	2		1	122	3		
	2864	1909	4	23	17	39	36			"PORTUGAL"		130	"PORTUGAL:  RIBATEJO, BENAVENTE"	38.9	-8.8		6.6		6.6					10	30	1						2		2		2	30	1						2		2		
	8158	1909	4	26					1713	"CAMEROON"		10	"CAMEROON:  BUEA"	4.2	9.2																	1																
	2866	1909	5	11	15	54	24			"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	24.4	103		6.5		6.5					8	21	1						2		3			21	1						2		3		
	2868	1909	6	3	18	40	48	1376		"INDONESIA"		60	"INDONESIA:  SW SUMATRA:  KERINTJI, REDJANGLEBONG"	-2	101	40	7.6		7.6							3						3		3		3		3						3		3		
	2870	1909	6	7	8	25	0			"ITALY"		130	"ITALY:  CENTRAL"	43.2	11.5									12																								
	2871	1909	6	8	5	46	30	1379		"CHILE"		160	"CHILE"	-26.5	-70.5		7.6		7.6																													
	2867	1909	6	11	21	6				"FRANCE"		120	"FRANCE:  VERNEGUES,CHARLEVAL,LA ROQUE D'ANTHERON"	43.7	5.4		6.2		6.2					10	40	1						2																
	2876	1909	7	7	21	37	50			"AFGHANISTAN"		40	"AFGHANISTAN:  HINDU-KUSH"	36.5	70.5	230	8.1		8.1					7																								
	2880	1909	7	8	2	30				"PAKISTAN"		60	"PAKISTAN"	35.5	72.5										10	1						1																
