Id,Country,Location Name,Houses Destroyed or Damaged
10380.0,CHINA,CHINA:  N. XINJIANG:  URUMQI,
10468.0,CHINA,CHINA:   YUNNAN PROVINCE,70.33333333333333
10473.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI,3000.0
10339.0,CHINA,CHINA:  JILIN PROVINCE:  NINGJIANG,10000.0
10353.0,CHINA,CHINA:   YUNNAN PROVINCE:  YUXI,8000.0
10368.0,CHINA,CHINA: YUNNAN PROVINCE:  MOJIANG HANI,29000.0
10385.0,CHINA,CHINA:  SICHUAN:  YIBIN,691.0
10410.0,CHINA,CHINA:  JILIN PROVINCE:  SONGYUAN,167.0
10417.0,CHINA,CHINA:  SICHUAN:  YIBIN,12700.0
10460.0,CHINA,CHINA:  GUANGXI PROVINCE,22.875
10463.0,CHINA,CHINA:  SICHUAN PROVINCE: NEIJIANG,780.0
10474.0,CHINA,CHINA:  XINJIANG PROVINCE,155506.5172413793
10488.0,CHINA,CHINA:  QINGHAI PROVINCE,790.0
10538.0,CHINA,CHINA: XINGJIANG: AKSU,65.0
10544.0,CHINA,"CHINA: YUNNAN PROVINCE: YANGBI, YONGPING",
10594.0,CHINA,CHINA: QINGHAI PROVINCE,
10597.0,CHINA,"CHINA: QINGHAI, GANSU",8830.0
10627.0,CHINA,CHINA: SICHUAN PROVINCE,70.33333333333333
10642.0,CHINA,CHINA:  SICHUAN PROVINCE,
10730.0,CHINA,CHINA:   YUNNAN PROVINCE,2805.0
10728.0,CHINA,CHINA: XINJIANG PROVINCE;  KAZAKHSTAN,
2670.0,BULGARIA,BULGARIA:  STRUMA,
2671.0,BULGARIA,BULGARIA:  STRUMA,
2736.0,BULGARIA,BULGARIA,
2979.0,BULGARIA,BULGARIA:  TIRNOVO,
5119.0,BULGARIA,BULGARIA:  VELIKO TURNOVO-TURGOVISHTE,
9906.0,BULGARIA,BULGARIA: PERNIK,90.0
2598.0,PHILIPPINES,"PHILIPPINES:  LUZON:  E TAYABAS,CALAUAG BAY",61.5
2601.0,PHILIPPINES,PHILIPPINES:  LUZON,
2632.0,PHILIPPINES,"PHILIPPINES:  ILOILO,PANAY",
2665.0,PHILIPPINES,PHILIPPINES:  DAVAO GULF,388.0
6245.0,PHILIPPINES,PHILIPPINES:  W. LUZON ISLAND:  TUBURAN,
2807.0,PHILIPPINES,PHILIPPINES:  SE LUZON:  CAMARINES,
7866.0,PHILIPPINES,PHILIPPINES:  SE LUZON:  CAMARINES,
2811.0,PHILIPPINES,"PHILIPPINES:  N LUZON:  TUGUEGARAO,LAOAG,N ILOCOS",
2829.0,PHILIPPINES,PHILIPPINES:  SE LUZON:  CAMARINES,
2832.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
2858.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  E,
6541.0,PHILIPPINES,PHILIPPINES:  SULU SEA,
2940.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  TALACOGON,DAVAO,BUTUAN",388.0
2965.0,PHILIPPINES,PHILIPPINES:  SORSOGON,
2975.0,PHILIPPINES,PHILIPPINES,
3031.0,PHILIPPINES,"PHILIPPINES:  SABTAN,BATAN",
6314.0,PHILIPPINES,PHILIPPINES:  W. LUZON ISLAND,22.5
3044.0,PHILIPPINES,"PHILIPPINES:  PANAY:  PANAY,MAASIN",
3109.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
3116.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  COTABATO,
6580.0,PHILIPPINES,PHILIPPINES:  MINDANAO ISLAND,
3134.0,PHILIPPINES,"PHILIPPINES:  NW PANAY, SW TABLAS, CARABAO I",
3179.0,PHILIPPINES,PHILIPPINES:  E MINDANAO:  MANAY,61.5
3180.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  E,61.5
3188.0,PHILIPPINES,PHILIPPINES:  CEBU I:  CEBU; MACTAN I,
3191.0,PHILIPPINES,"PHILIPPINES:  CEBU ISLAND, MACTAN ISLAND",61.5
3192.0,PHILIPPINES,"PHILIPPINES:  SIATON,ZAMBOANGUITA",61.5
6281.0,PHILIPPINES,PHILIPPINES:  MINDANAO ISLAND,
6285.0,PHILIPPINES,"PHILIPPINES:  BUTUAN, CAMIGUIN ISLAND",
6291.0,PHILIPPINES,PHILIPPINES:  AGNO,
3268.0,PHILIPPINES,PHILIPPINES:  LUZON:  W,
3458.0,PHILIPPINES,"PHILIPPINES:  LUZON:  LAOAG,BACARRA,VIGAN,BATAC",
3499.0,PHILIPPINES,"PHILIPPINES:  LUZON:  BAGUIO,BAUANG,LA UNION",
3530.0,PHILIPPINES,PHILIPPINES:  LUZON,
6341.0,PHILIPPINES,"PHILIPPINES:  LUZON ISLAND, MINDOR ISLAND",
3697.0,PHILIPPINES,PHILIPPINES:  MINDORO,
3744.0,PHILIPPINES,PHILIPPINES:  E OF,
9908.0,PHILIPPINES,PHILIPPINES:  N LUZON,
3968.0,PHILIPPINES,PHILIPPINES,
3996.0,PHILIPPINES,PHILIPPINES:  BUTUAN,
4049.0,PHILIPPINES,"PHILIPPINES:  LUZON:  SORSOGON, BACON, LEGASPI",
4066.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  LANAO,OZAMIZ,COTABATO",
4143.0,PHILIPPINES,PHILIPPINES,
4233.0,PHILIPPINES,PHILIPPINES:  PANAY,
4514.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
4515.0,PHILIPPINES,"PHILIPPINES:  LUZON, ROMBLON I; TABLAS I:  ODIONGAN",
4526.0,PHILIPPINES,PHILIPPINES:  LUZON,
4604.0,PHILIPPINES,"PHILIPPINES:  MINDORO, LUZON, MANILA",
4616.0,PHILIPPINES,"PHILIPPINES:  MINDANAO, DAVAO",
4632.0,PHILIPPINES,"PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN",
4739.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  S,
7362.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
6455.0,PHILIPPINES,"MINDANAO ISLAND, PHILIPPINES",
4936.0,PHILIPPINES,"PHILIPPINES:  VIRAC, CATANDUANES",
5066.0,PHILIPPINES,"PHILIPPINES:  LUZON:  BENGUET PROVINCE,  BAGUIO",
5133.0,PHILIPPINES,"PHILIPPINES:  MANILA, CUBI POINT",
5135.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  TALAKAG-MALAYBALAY,
5161.0,PHILIPPINES,"PHILIPPINES:  MINDORO:  SAN JOSE, CALAPAN",
6474.0,PHILIPPINES,PHILIPPINES:  LUZON:  LAOAG,
5181.0,PHILIPPINES,"PHILIPPINES:  SAMAR:  CATARMAN, CATBALOGAN",
5220.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",
5222.0,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",600.0
5227.0,PHILIPPINES,PHILIPPINES:  SANTIAGO,
5245.0,PHILIPPINES,"PHILIPPINES:  CULASI, PANAY",
5253.0,PHILIPPINES,"PHILIPPINES:  BAGUIO,  CABANATUAN, DAGUPAN",
5292.0,PHILIPPINES,"PHILIPPINES:  LUZON:  MANILA, PINATUBO ERUPTION",
6492.0,PHILIPPINES,PHILIPPINES:  SAMAR,
6493.0,PHILIPPINES,PHILIPPINES:  SAMAR,
5548.0,PHILIPPINES,"PHILIPPINES:  S LUZON:  MANILA, SANTA CRUZ",
5572.0,PHILIPPINES,"PHILIPPINES:  BASCO, MOUNT IRADA, BATAN ISLANDS",388.0
8952.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
5625.0,PHILIPPINES,PHILIPPINES:  MINDANAO,800.0
5700.0,PHILIPPINES,PHILIPPINES: LUZON:  DIMASALANG,
5701.0,PHILIPPINES,"PHILIPPINES: MASBATE, DIMASALANG",61.5
5782.0,PHILIPPINES,PHILIPPINES:  BOHOL ISLAND:  TUBIGON,
7462.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
7700.0,PHILIPPINES,PHILIPPINES:  BOHOL ISLAND:  MABINI,
8170.0,PHILIPPINES,PHILIPPINES:  LUZON:  LEGASPI,
8533.0,PHILIPPINES,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",
9432.0,PHILIPPINES,PHILIPPINES:  CELEBES SEA:  MORO GULF,
9835.0,PHILIPPINES,PHILIPPINES:  MINDANAO,61.5
9851.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,23.0
10003.0,PHILIPPINES,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",164.0
10338.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
10264.0,PHILIPPINES,PHILIPPINES: LEYTE: ORMOC,56.0
10429.0,PHILIPPINES,"PHILIPPINES:  MINDANAO:  MAKILALA, TULUNAN",119.0
10428.0,PHILIPPINES,PHILIPPINES:  BATANES:  ITBAYAT,266.0
10561.0,PHILIPPINES,PHILIPPINES:  MINDANAO,
9352.0,NICARAGUA,NICARAGUA,
3052.0,NICARAGUA,NICARAGUA:  OFF COAST,
9939.0,NICARAGUA,NICARAGUA:  GULF OF FONSECA,
3190.0,NICARAGUA,NICARAGUA,
3275.0,NICARAGUA,NICARAGUA:  MANAGUA,
3298.0,NICARAGUA,"NICARAGUA:  MANAGUA,GRANADA,MASAYA,CHINANDEGA",
3461.0,NICARAGUA,NICARAGUA:  MANAGUA,
3460.0,NICARAGUA,NICARAGUA:  MANAGUA,
3489.0,NICARAGUA,NICARAGUA:  NEAR WEST COAST,
3590.0,NICARAGUA,"NICARAGUA:  CHINANDEGA,PORT CORINTO",
3615.0,NICARAGUA,"NICARAGUA:  LEON,CHINANDEGA",
3616.0,NICARAGUA,NICARAGUA:  LEON (TELICA VOLCANO DESTROYED),
3658.0,NICARAGUA,"NICARAGUA:  CORINTO,CHINANDEGA",
4068.0,NICARAGUA,NICARAGUA:  MANAGUA,
4090.0,NICARAGUA,NICARAGUA:  PUERTO SAMOZA,
4291.0,NICARAGUA,NICARAGUA:  LEON,
4423.0,NICARAGUA,NICARAGUA:  MANAGUA,
4619.0,NICARAGUA,NICARAGUA:  MANAGUA,
5087.0,NICARAGUA,"NICARAGUA:  RIVAS,  MASAYA",
5825.0,NICARAGUA,"NICARAGUA:  CHINANDEGA, LEON",
9934.0,NICARAGUA,NICARAGUA:  OFF THE COAST,
10211.0,NICARAGUA,NICARAGUA,
2618.0,GUATEMALA,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS",
3101.0,GUATEMALA,GUATEMALA:  GUATEMALA CITY,
3105.0,GUATEMALA,GUATEMALA:  GUATEMALA CITY,
3170.0,GUATEMALA,GUATEMALA,
3708.0,GUATEMALA,GUATEMALA:  NEAR S COAST,
4714.0,GUATEMALA,GUATEMALA,
4810.0,GUATEMALA,GUATEMALA:  PATZUN,
4845.0,GUATEMALA,GUATEMALA,
4850.0,GUATEMALA,GUATEMALA,
4874.0,GUATEMALA,GUATEMALA:  S COAST,
5174.0,GUATEMALA,"GUATEMALA:  S PALIN, SAN VICENTE PACAYA",
5306.0,GUATEMALA,"GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA",
5362.0,GUATEMALA,GUATEMALA:  SOUTHWEST; MEXICO:  CHIAPAS,
7746.0,GUATEMALA,"GUATEMALA:  COLOMBA, FLORES, COSTA CUCA",
8127.0,GUATEMALA,GUATEMALA,
9843.0,GUATEMALA,GUATEMALA:  CUILAPA SANTA ROSA,
10256.0,GUATEMALA,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",53.0
5522.0,AZERBAIJAN,"AZERBAIJAN:  AGDAS, UCAR, AGALI",50.0
5584.0,AZERBAIJAN,AZERBAIJAN:  BAKU,
10438.0,AZERBAIJAN,IRAN:  ARDABIL,85.0
10346.0,AZERBAIJAN,AZERBAIJAN: SHAKI-ZAQATALA,85.0
10394.0,AZERBAIJAN,AZERBAIJAN:  SHEMAKHA (SEMACHA),3000.0
2614.0,EL SALVADOR,EL SALVADOR-GUATEMALA,
3037.0,EL SALVADOR,EL SALVADOR,
6884.0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,298.0
3481.0,EL SALVADOR,"EL SALVADOR:  ZACATECOLUCA,SAN JUAN,NONUALCO",
3520.0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,
3586.0,EL SALVADOR,EL SALVADOR:  SAN VICENTE,
3607.0,EL SALVADOR,"EL SALVADOR:  AHUACHAPAN,ATIQUIZAYA,TURIN,LA PUERTA",
3848.0,EL SALVADOR,EL SALVADOR:  LA UNION,
3970.0,EL SALVADOR,EL SALVADOR:  JUCUAPA,
4353.0,EL SALVADOR,EL SALVADOR:  SAN MARCOS,
4945.0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR; GUATEMALA,
5111.0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,
9863.0,EL SALVADOR,EL SALVADOR-GUATEMALA,80.0
10341.0,EL SALVADOR,EL SALVADOR:  ALEGRIA,92.0
10241.0,EL SALVADOR,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",80.66666666666667
10478.0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,2.0
2624.0,IRAN,"IRAN:  QESHM ISLAND:  QESHM,BANDAR ABBAS,GENU",
2664.0,IRAN,IRAN:  KASHMAR,
2711.0,IRAN,"IRAN:  BANDAR ABBAS,QESHM,HENGAM",
2850.0,IRAN,IRAN:  SILAKOR,
2974.0,IRAN,IRAN:  TEYHAN,
3104.0,IRAN,IRAN:  BAJESTAN,
3213.0,IRAN,IRAN:  BODZHNURD,
3223.0,IRAN,IRAN:  TURBAT-HAKLARI,
3232.0,IRAN,IRAN:  QALEH JAQ KMEN:  BODZHNURD,
3233.0,IRAN,IRAN:  SIRJAN,
3281.0,IRAN,IRAN:  BAJESTAN,
3282.0,IRAN,"IRAN:  AHRAM,DOMRUBAH,MAHMUDABADI,AB GARM",
3345.0,IRAN,IRAN:  NEHBANDAN,
3373.0,IRAN,IRAN:  SHIRVAN,
3390.0,IRAN,IRAN:  KOPET-DAGH,
3399.0,IRAN,IRAN:  FARUJ,
3400.0,IRAN,"IRAN:  MASJED SOLEYMAN,ANDARKAH",
3412.0,IRAN,IRAN:  SALMAS,
3424.0,IRAN,"IRAN:  AH,MOBARAKABAD,AB ALI,SARPURAK",
3488.0,IRAN,IRAN:  TORBET-I-KHEYDARLY,
3526.0,IRAN,"IRAN:  BAHABAD,ALIABAD,RAHIMABAD,KHAIRABAD",
3542.0,IRAN,IRAN:  ALBORZ,
3544.0,IRAN,"IRAN:  KEVSUT, ALBORZ, SARI",
3575.0,IRAN,"IRAN:  ABIZ, SARBISHEH",
3675.0,IRAN,IRAN:  MOHAMMADABAD,
3778.0,IRAN,IRAN:  GORGAN,
3803.0,IRAN,"IRAN:  GARMSAR,KERAND,BANKUH",
3817.0,IRAN,IRAN:  GIV (SE BIRJAND),
3821.0,IRAN,IRAN:  KAZERUN,
3854.0,IRAN,IRAN:  SHIRVAN,
3863.0,IRAN,IRAN:  DUSTABAD,
3902.0,IRAN,"IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR",
3931.0,IRAN,IRAN: BUSHIRE,
4010.0,IRAN,IRAN:  LAR,
4019.0,IRAN,"IRAN:  KHAN-E-ZENYAN,KHATIRI",
4051.0,IRAN,"IRAN:  TONBAK,KANGAN,SABAKHI,AKHTAR",
4107.0,IRAN,IRAN:  BASTAK,
4137.0,IRAN,"IRAN:  HAZANDERAN, ABEGARM",
4142.0,IRAN,IRAN:  JAHROM,
4150.0,IRAN,IRAN:  FARSINAJ,
4159.0,IRAN,IRAN,
4176.0,IRAN,IRAN,
4220.0,IRAN,IRAN:  LAR,
4247.0,IRAN,IRAN,
4253.0,IRAN,IRAN,
4260.0,IRAN,IRAN:  MUSSAVIEH,
4279.0,IRAN,"IRAN:  TORBAT HEYDARIYEH, AKHMEDABAD",
4281.0,IRAN,"IRAN:  GAHKOM,GOLRUIYEH,PATKUIYEH,LAIGAZAN,GANJ",
4294.0,IRAN,IRAN:  W,
4332.0,IRAN,IRAN:  S,
4354.0,IRAN,"IRAN:  HADJIABAD, SARKHUN, SARCHAHAN",
4436.0,IRAN,"IRAN:  SIYAH,CHESHMEH,ZAVIEH,TAKHT-E-RAVAN-E-SOFLA",
4446.0,IRAN,"IRAN:  GHALEGH SEYED,KHESHT,KONAR TAKHTEH",
4559.0,IRAN,"IRAN:  JAILAN,BOKRAN,HOSSEINABAD,SHARIFABAD",
4560.0,IRAN,"IRAN:  DASHT-E-ARJAN,KHAN-E-ZENYAN,SHIRAZ",
4579.0,IRAN,IRAN:  BABOL-KENAR,
4581.0,IRAN,IRAN:  BABA KELU,
4594.0,IRAN,"IRAN:  DEH KOHNEH,SA'DABAD,BORAZJAN",
4608.0,IRAN,"IRAN:  MISHAN-E-MARKAZI,TALKHAB,MISHAN SOFLA",
4627.0,IRAN,"IRAN:  KHABIS,HENGAM ISLAND",
4648.0,IRAN,"IRAN:  QESHLAGH,DEH BID",500.0
4670.0,IRAN,"IRAN:  SARCHAHAN,SAADATABAD,GAHKOM,SIRUIYEH",
4701.0,IRAN,"IRAN:  SARPIR,DORAHAN,DEH BAGH",
4748.0,IRAN,IRAN:  KHORASAN PROVINCE,
4775.0,IRAN,IRAN:  AZARBAIJAN,
4782.0,IRAN,IRAN:  GORGAN,
4786.0,IRAN,IRAN:  BAB-TANGOL,
4821.0,IRAN,IRAN:  MASJED-E-SOLEYMAN,
4860.0,IRAN,IRAN,
4861.0,IRAN,IRAN,
4886.0,IRAN,"IRAN:  LAHIJAN, RASHT",
4907.0,IRAN,"IRAN:  N CENTRAL, TEHRAN",
4908.0,IRAN,"IRAN:  N CENTRAL, TEHRAN",
4921.0,IRAN,IRAN:  SE:  GOLBAFT,
10574.0,IRAN,IRAN:  URUMIYEH,
4923.0,IRAN,"IRAN:  SE, KERMAN",
4967.0,IRAN,"IRAN:  TEHRAN, DAMAVOND, AMOI",721.0
5136.0,IRAN,"IRAN:  W, NAHAVAND-HAMADEN-TUYSARKAN",
5160.0,IRAN,"IRAN:  DEH DASHT, BAHBAHAN",
5166.0,IRAN,"IRAN:  S, MAMASANI, BUSHEHR, NURABAD",2000.0
5195.0,IRAN,"IRAN:  SW, SHIRAZ, MAMASANI",
5199.0,IRAN,"IRAN:  DO GOBADAN, FARS, YASUJ",
5212.0,IRAN,IRAN:  DEH BORZORG-E SISAKHT,
5219.0,IRAN,"IRAN:  SHAHDAD, KERMAN PROVINCE",
5232.0,IRAN,IRAN:  HANNA,
5250.0,IRAN,"IRAN:  LOWSHAN, MANJIL",
5313.0,IRAN,"IRAN:  RUDBAR, RASHT",
5347.0,IRAN,IRAN:  NEHBANDAN,
5352.0,IRAN,IRAN:  BOVIR AHMADI VA KOHKILUYEH,
5355.0,IRAN,IRAN:  BOVIR AHMADI VA KOHKILUYEH,
5381.0,IRAN,IRAN:  SOUTHERN:  FIRUZABAD,18.666666666666668
5507.0,IRAN,"IRAN:  WESTERN:  DARREH SHAHR, POL-E-DOKHTAR",100.0
5517.0,IRAN,IRAN:  SOUTHERN:  KERMAN,517.0
5739.0,IRAN,IRAN:  GORGAN,50.0
5622.0,IRAN,IRAN:  BAGHAN,
5646.0,IRAN,"IRAN: KAK, RAZAN, SIZAN",
5654.0,IRAN,IRAN:  MASJED-E SOLEYMAN,
5704.0,IRAN,"IRAN:  NORTHEASTERN: YAKHAK, BASHIRABAD, BUTEHGAZ",
5756.0,IRAN,IRAN:  SOUTHERN:  FIRUZABAD,
5804.0,IRAN,IRAN:  GOLESTAN,
5830.0,IRAN,IRAN:  W,
5836.0,IRAN,IRAN:  GORGAN,
5852.0,IRAN,IRAN:  SARAVAN,
6768.0,IRAN,IRAN:  FIRUZABAD,
6829.0,IRAN,"IRAN:  QESHM, ZIRANG",
7232.0,IRAN,IRAN:  SOUTHERN,
7483.0,IRAN,IRAN:  WESTERN:  DORUD,
7616.0,IRAN,"IRAN:  HADJI ABAD, ORZUIYEH",
7767.0,IRAN,IRAN:  NASIRABAD,
8129.0,IRAN,"IRAN:  LORESTAN, BOROUJERD",
8253.0,IRAN,IRAN:  S,
8430.0,IRAN,IRAN:  BANDAR ABBAS,
8994.0,IRAN,IRAN:  KHUZESTAN:  ARRJAN,
9412.0,IRAN,IRAN:  FARSINAJ,721.0
9769.0,IRAN,IRAN:  TORBET-I-HEYDARIYEH,
9803.0,IRAN,IRAN:  DORUD-RAZAN,93.33333333333333
9762.0,IRAN,IRAN:  FARS PROVINCE,
9866.0,IRAN,IRAN:  KHORASAN-E-RAZAVI,93.33333333333333
9903.0,IRAN,IRAN:  RAVAR,93.33333333333333
9893.0,IRAN,"IRAN:  MOURMOURI, ABDANAN, DEHLORAN",721.0
9945.0,IRAN,IRAN:  KHORASAN PROVINCE,18.666666666666668
9976.0,IRAN,IRAN; PAKISTAN:  MASHKAL,1000.0
9994.0,IRAN,IRAN:  HORMOZGAN: BASHAGARD,721.0
10059.0,IRAN,IRAN:  BASTAK,721.0
10072.0,IRAN,IRAN:  GOHARAN,721.0
10227.0,IRAN,IRAN:  KHONJ,
10240.0,IRAN,IRAN:  SEFID SANG,18.666666666666668
10288.0,IRAN,IRAN:  ALBORZ,
10289.0,IRAN,"IRAN: ALBORZ, TEHRAN",
10294.0,IRAN,IRAN: KERMANSHAH,93.33333333333333
10322.0,IRAN,IRAN:  KERMANSHAH,
10329.0,IRAN,IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT,18.666666666666668
10347.0,IRAN,IRAN:  KERMANSHAH,951.0
10358.0,IRAN,IRAN:  KERMANSHAH,2600.0
10362.0,IRAN,IRAN:  KERMAN,18.666666666666668
10375.0,IRAN,IRAN: KERMANSHAH; IRAQ: KURDISTAN,18.666666666666668
10389.0,IRAN,IRAN:  KERMANSHAH: SARPOL-E ZAHAB,18.666666666666668
10424.0,IRAN,IRAN:  MASJED-E SOLEYMAN,18.666666666666668
10491.0,IRAN,"IRAN:  TEHRAN, DAMAVAND",
10525.0,IRAN,IRAN:  HORMOZGAN PROVINCE,80.0
10595.0,IRAN,"IRAN: ESFAHAN, KOHGILUYEH, BOYER-AHMAD",
10589.0,IRAN,IRAN:  HORMOZGAN PROVINCE,93.33333333333333
10635.0,IRAN,IRAN:  HORMOZGAN PROVINCE,721.0
10740.0,IRAN,IRAN: KASHMAR,
2634.0,USA TERRITORY,GUAM:  AGANA,
7101.0,USA TERRITORY,GUAM,
2894.0,USA TERRITORY,GUAM,
3124.0,USA TERRITORY,PUERTO RICO:  MONA PASSAGE,
6270.0,USA TERRITORY,PUERTO RICO,
3127.0,USA TERRITORY,PUERTO RICO,
3751.0,USA TERRITORY,PUERTO RICO:  SAN JUAN,
7202.0,USA TERRITORY,GUAM,
5175.0,USA TERRITORY,PUERTO RICO:  MONA PASSAGE:  CATANO,
6620.0,USA TERRITORY,PUERTO RICO: MONA PASSAGE,
5229.0,USA TERRITORY,NORTHERN MARIANA ISLANDS:  SAIPAN; GUAM,
5360.0,USA TERRITORY,"GUAM:  TUMAN BAY, APRA HARBOR",
7201.0,USA TERRITORY,GUAM,
5635.0,USA TERRITORY,GUAM,
5643.0,USA TERRITORY,NORTHERN MARIANA ISLANDS:  SAIPAN,
9514.0,USA TERRITORY,"PUERTO RICO:  LARES, VEGA BAJA",
9172.0,USA TERRITORY,"ANATAHAN REGION, N. MARIANA ISLANDS",
9612.0,USA TERRITORY,"GUAM, NORTHERN MARIANA ISLANDS",
10068.0,USA TERRITORY,PUERTO RICO,
10188.0,USA TERRITORY,NORTHERN MARIANA ISLANDS,
4366.0,UZBEKISTAN,UZBEKISTAN:  TASHKENT,
4717.0,UZBEKISTAN,UZBEKISTAN:  GAZLI,
4724.0,UZBEKISTAN,"UZBEKISTAN:  GAZLI, BUKHARA",
4818.0,UZBEKISTAN,UZBEKISTAN:   ANDIZHAN; TAJIKISTAN:  DUSHANBE,
5028.0,UZBEKISTAN,UZBEKISTAN:  GAZLI,
2652.0,VANUATU,VANUATU ISLANDS,
9194.0,VANUATU,VANUATU:  MALO PASS,
9192.0,VANUATU,VANUATU:  PORT VILA,
9193.0,VANUATU,VANUATU:  PORT VILA,
2906.0,VANUATU,VANUATU ISLANDS,
2909.0,VANUATU,VANUATU ISLANDS,
9272.0,VANUATU,VANUATU ISLANDS:  ESPIRITU SANTO,
2914.0,VANUATU,VANUATU ISLANDS:  ESPIRITU SANTO,
2989.0,VANUATU,VANUATU ISLANDS,
2992.0,VANUATU,VANUATU ISLANDS,
3263.0,VANUATU,VANUATU ISLANDS,
3790.0,VANUATU,VANUATU ISLANDS,
3959.0,VANUATU,VANUATU ISLANDS,
9916.0,VANUATU,VANUATU ISLANDS,
4023.0,VANUATU,VANUATU ISLANDS,
6398.0,VANUATU,VANUATU ISLANDS,
4324.0,VANUATU,VANUATU ISLANDS:  ESPIRITU SANTO ISLANDS,
6416.0,VANUATU,VANUATU ISLANDS,
4586.0,VANUATU,"VANUATU ISLANDS:  ESPIRITU SANTO, PORT VILA",
4651.0,VANUATU,"VANUATU ISLANDS:  ESPIRITU SANTO, LUGANILLE",
4652.0,VANUATU,"VANUATU ISLANDS:  LUGANVILLE, LAMAP",
5086.0,VANUATU,VANUATU ISLANDS,
5088.0,VANUATU,VANUATU ISLANDS,
6819.0,VANUATU,VANUATU ISLANDS,
5256.0,VANUATU,VANUATU ISLANDS:  ESPIRITU SANTO,
5614.0,VANUATU,"VANUATU ISLANDS:  EFATE, PORT VILA",
5665.0,VANUATU,VANUATU ISLANDS: MERE LAVA ISLAND,
7459.0,VANUATU,VANUATU ISLANDS,
8138.0,VANUATU,VANUATU ISLANDS,
8385.0,VANUATU,VANUATU ISLANDS:  TONGOA,
8410.0,VANUATU,VANUATU ISLANDS,
9452.0,VANUATU,VANUATU ISLANDS,
9761.0,VANUATU,VANUATU ISLANDS,
9811.0,VANUATU,VANUATU ISLANDS,
9838.0,VANUATU,VANUATU ISLANDS,
9837.0,VANUATU,VANUATU ISLANDS,
9871.0,VANUATU,VANUATU ISLANDS,
10413.0,VANUATU,VANUATU ISLANDS,
9885.0,VANUATU,VANUATU ISLANDS,
10135.0,VANUATU,VANUATU ISLANDS,
10179.0,VANUATU,VANUATU ISLANDS,
10382.0,VANUATU,VANUATU ISLANDS: AMBRYM ISLAND,
10720.0,VANUATU,VANUATU ISLANDS: MAEWO,
10723.0,VANUATU,VANUATU:  TANNA ISLAND,
3420.0,ITALY,ITALY:  IRPINIA,3188.0
7784.0,ITALY,ITALY:  PALERMO,
2657.0,ITALY,ITALY:  N,
2728.0,ITALY,ITALY:  CENTRAL,
2783.0,ITALY,ITALY:  SICILY,
2802.0,ITALY,ITALY:  SICILY,
2859.0,ITALY,ITALY:  N,
2870.0,ITALY,ITALY:  CENTRAL,
2888.0,ITALY,ITALY:  CENTRAL,
2890.0,ITALY,ITALY:  SICILY,
2908.0,ITALY,ITALY:  CALITRI,
2944.0,ITALY,ITALY:  ETNA,
2983.0,ITALY,"ITALY:  COSENZA,ROGLIANO,BISIGANO",
7785.0,ITALY,ITALY:  LIGURIAN COAST,
3025.0,ITALY,"ITALY:  MARSICA, AVEZZANO, ABRUZZI",
9990.0,ITALY,ITALY:  STROMBOLI ISLAND,10.0
10620.0,ITALY,ITALY:  RIMINI,
3080.0,ITALY,ITALY:  CITERNA,
3085.0,ITALY,ITALY:  CENTRAL,
3096.0,ITALY,ITALY:  S,
3097.0,ITALY,ITALY:  CENTRAL,
3143.0,ITALY,ITALY:  N,
7786.0,ITALY,ITALY:  TYRRHENIAN SEA,
3145.0,ITALY,ITALY:  CENTRAL,
3146.0,ITALY,ITALY:  S,
