Search Parameters,Id,Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Area,Region,Location Name,Latitude,Longitude,Focal Depth (km),Mag,Mw,Ms,Mb,Ml,Mfa,Unk,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description
"[""1900 <= Year >= 2024""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5140.0,1987.0,9.0,3.0,6.0,40.0,13.9,,,AUSTRALIA,TAS,170.0,AUSTRALIA:  MACQUARIE ISLAND,-58.893,158.513,33.0,7.7,,7.7,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5141.0,1987.0,9.0,4.0,16.0,42.0,49.1,,,ITALY,,130.0,ITALY:  PORTO SAN GIORGIO-PERMO-PDEASO AREA,43.242,13.874,19.0,4.6,,4.6,5.1,,,,8.0,,,,,2.0,1.0,,2.0,,,,,,,,,2.0,1.0,,2.0,,,,
,5142.0,1987.0,9.0,22.0,13.0,43.0,37.6,,,ECUADOR,,160.0,"ECUADOR:  AMBATO, LATACUNGA, RIOBAMBA",-0.978,-78.05,10.0,6.2,,6.2,6.1,,,,,2.0,1.0,,,12.0,1.0,,2.0,,3.0,,,2.0,1.0,,,12.0,1.0,,2.0,,3.0,,
,5143.0,1987.0,10.0,1.0,14.0,42.0,20.0,,,USA,CA,150.0,CALIFORNIA:  WHITTIER,34.061,-118.078,10.0,5.7,,5.7,5.8,5.9,,,8.0,8.0,1.0,,,200.0,3.0,358.0,4.0,,,,,8.0,1.0,,,200.0,3.0,358.0,4.0,,,,
,5145.0,1987.0,10.0,2.0,22.0,27.0,55.8,,,PERU,,160.0,"PERU:  SANTAOG DE CHUCO, TRUJILLO, CHIMBOTE",-8.143,-77.954,20.0,5.1,,5.1,5.4,,,,4.0,3.0,1.0,,,,,,2.0,,3.0,,,3.0,1.0,,,,,,3.0,,3.0,,
,5146.0,1987.0,10.0,4.0,10.0,59.0,38.1,,,USA,CA,150.0,"CALIFORNIA:  WHITTIER, PASADENA",34.07,-118.1,8.0,4.8,,4.8,5.2,,,,,1.0,1.0,,,,2.0,,2.0,,,,,1.0,1.0,,,,2.0,,2.0,,,,
,6470.0,1987.0,10.0,6.0,4.0,19.0,6.0,2174.0,,TONGA,,170.0,TONGA ISLANDS,-17.94,-172.225,16.0,7.3,,7.3,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6471.0,1987.0,10.0,12.0,13.0,57.0,4.7,2175.0,,PAPUA NEW GUINEA,,170.0,PAPUA NEW GUINEA:  SOLOMON SEA,-7.288,154.371,25.0,6.8,,6.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5147.0,1987.0,10.0,16.0,20.0,48.0,1.6,2176.0,,PAPUA NEW GUINEA,,170.0,"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, KIMBTE",-6.266,149.06,48.0,7.7,,7.7,5.9,,,,8.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
,6472.0,1987.0,11.0,17.0,8.0,46.0,53.3,2177.0,,USA,AK,150.0,ALASKA:  GULF OF ALASKA,58.586,-143.27,10.0,7.2,7.2,6.9,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5148.0,1987.0,11.0,24.0,1.0,54.0,14.5,,,USA,CA,150.0,CALIFORNIA:  SUPERSTITION HILLS,33.082,-115.775,5.0,6.2,,6.2,5.7,,,,6.0,2.0,1.0,,,,,3.0,2.0,,,,,2.0,1.0,,,,,3.0,2.0,,,,
,5150.0,1987.0,11.0,26.0,1.0,43.0,14.0,2178.0,4663.0,INDONESIA,,60.0,"INDONESIA:  TIMOR:  PANTAR, MOUNT SIRUNG",-8.247,124.155,33.0,6.5,,6.5,5.8,,,,,125.0,3.0,,,108.0,3.0,5.0,2.0,237.0,3.0,,,125.0,3.0,,,108.0,3.0,5.0,2.0,237.0,3.0,,
,5152.0,1987.0,11.0,30.0,19.0,23.0,19.5,2179.0,,USA,AK,150.0,ALASKA:  YAKUTAT,58.679,-142.786,10.0,7.9,7.9,7.6,6.7,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
,5153.0,1987.0,12.0,17.0,2.0,8.0,19.9,,,JAPAN,,30.0,"JAPAN:  HONSHU:  CHIBA PERFECTURE, TOKYO",35.362,140.214,63.0,6.0,,,6.0,,,,8.0,2.0,1.0,,,66.0,,5.0,2.0,,,,,2.0,1.0,,,66.0,2.0,5.0,2.0,,,,
,5154.0,1988.0,1.0,3.0,21.0,32.0,25.3,,,CHINA,,30.0,CHINA:  LINGWU,38.111,106.336,14.0,5.5,,,5.5,5.7,,,,,,,,60.0,2.0,,3.0,10000.0,4.0,,,,,,,60.0,2.0,,3.0,10000.0,4.0,,
,5155.0,1988.0,1.0,9.0,1.0,2.0,46.7,,,ALBANIA,,130.0,"ALBANIA:  TIRANA, ULCINJ-BAR",41.246,19.63,24.0,5.8,,5.8,5.3,,,,7.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5156.0,1988.0,1.0,22.0,0.0,35.0,58.0,,,AUSTRALIA,,170.0,AUSTRALIA:  TENNANT CREEK,-19.847,133.803,5.0,6.3,,6.3,6.1,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5157.0,1988.0,1.0,22.0,12.0,4.0,57.8,,,AUSTRALIA,,170.0,AUSTRALIA:  TENNANT CREEK,-19.829,133.882,5.0,6.7,,6.7,6.5,,,,9.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,6473.0,1988.0,2.0,5.0,14.0,1.0,2.7,2180.0,,CHILE,,160.0,CHILE:  TALTAL,-24.753,-70.433,37.0,6.7,,6.7,6.2,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
,5158.0,1988.0,2.0,6.0,14.0,50.0,45.2,,,BANGLADESH,,60.0,BANGLADESH:  SYLHET; INDIA:  TIPURA-ASSAM,24.688,91.57,33.0,5.8,,5.8,5.8,,,,,2.0,1.0,,,100.0,2.0,,2.0,,,,,2.0,1.0,,,100.0,2.0,,2.0,,,,
,5159.0,1988.0,3.0,6.0,22.0,35.0,36.9,2181.0,,USA,AK,150.0,ALASKA:  GULF OF ALASKA:  ANCHORAGE,57.262,-142.747,15.0,7.8,7.8,7.6,6.8,7.4,,,5.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
,5160.0,1988.0,3.0,30.0,2.0,12.0,42.8,,,IRAN,,140.0,"IRAN:  DEH DASHT, BAHBAHAN",30.89,50.194,33.0,5.7,,5.7,5.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5161.0,1988.0,6.0,19.0,20.0,19.0,52.6,,,PHILIPPINES,,170.0,"PHILIPPINES:  MINDORO:  SAN JOSE, CALAPAN",12.376,121.067,17.0,6.2,6.2,6.4,5.6,,,,7.0,2.0,1.0,,,2.0,1.0,,2.0,,,,,2.0,1.0,,,2.0,1.0,,2.0,,,,
,6474.0,1988.0,6.0,24.0,2.0,6.0,26.3,2182.0,,PHILIPPINES,,170.0,PHILIPPINES:  LUZON:  LAOAG,18.606,121.013,53.0,5.4,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
,5162.0,1988.0,7.0,5.0,20.0,32.0,7.2,2183.0,,PAPUA NEW GUINEA,,170.0,"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, ARAWE",-5.964,148.78,53.0,6.8,,6.8,6.0,,,,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5163.0,1988.0,7.0,20.0,23.0,15.0,36.6,,,TAIWAN,,30.0,"TAIWAN:  HUALIEN, SU-HUA",23.902,121.598,51.0,5.7,,5.7,5.8,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,
,5164.0,1988.0,8.0,6.0,0.0,36.0,24.6,2372.0,,MYANMAR (BURMA),,60.0,"MYANMAR (BURMA);  INDIA:  GAUHATI, SIBSAGAR, IMPHAL",25.149,95.127,91.0,7.2,,7.2,6.8,,,,6.0,3.0,1.0,,,42.0,1.0,,2.0,,,,,5.0,1.0,30.0,1.0,42.0,1.0,,2.0,,,,
,5165.0,1988.0,8.0,10.0,4.0,38.0,29.2,2184.0,,SOLOMON ISLANDS,,170.0,"SOLOMON ISLANDS:  SAN CRISTOBAL, GUADALCANAL",-10.258,160.896,36.0,7.6,7.6,7.4,6.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,100.0,2.0,,
,5166.0,1988.0,8.0,11.0,16.0,4.0,45.6,,,IRAN,,140.0,"IRAN:  S, MAMASANI, BUSHEHR, NURABAD",29.974,51.679,33.0,6.1,,6.1,5.7,,,,,1.0,1.0,,,,1.0,,2.0,,,2000.0,4.0,1.0,1.0,,,,1.0,,2.0,,,2000.0,4.0
,5167.0,1988.0,8.0,20.0,23.0,9.0,9.5,5735.0,,NEPAL,,60.0,"NEPAL-INDIA:  KATHMANDU, BIHAR",26.755,86.616,57.0,6.6,,6.6,6.4,,,,8.0,998.0,3.0,,,,,131.5,4.0,,,,,998.0,3.0,,1.0,,,131.5,4.0,,,,
,5170.0,1988.0,9.0,6.0,0.0,42.0,33.7,,,PAPUA NEW GUINEA,,170.0,PAPUA NEW GUINEA:  KAIAPIT (LANDSLIDE GENERATED),-6.06,146.23,0.0,4.3,,,,4.3,,,,,,,,,,,,,,,,74.0,2.0,,,,,,2.0,,3.0,,
,5171.0,1988.0,9.0,25.0,20.0,52.0,14.7,,,TAJIKISTAN,,40.0,"TAJIKISTAN:  ROSHTKALA, KHOROG",37.18,71.811,11.0,5.0,,5.0,5.5,,,,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5172.0,1988.0,10.0,16.0,12.0,34.0,5.6,,,GREECE,,130.0,"GREECE:  IONIAN SEA:  KILINI, VARTHOLOMION",37.938,20.932,25.0,5.8,,5.8,5.5,,,,8.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5173.0,1988.0,10.0,31.0,10.0,12.0,58.4,,,ALGERIA,,15.0,"ALGERIA:  BLIDA, MEDEA-ALGIERS",36.443,2.759,12.0,5.6,,5.6,5.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5174.0,1988.0,11.0,3.0,14.0,47.0,10.7,,,GUATEMALA,,100.0,"GUATEMALA:  S PALIN, SAN VICENTE PACAYA",13.881,-90.45,69.0,6.0,,6.0,5.6,,,,6.0,5.0,1.0,,,,2.0,,2.0,,,,,5.0,1.0,,,,2.0,,2.0,,,100.0,2.0
,5175.0,1988.0,11.0,3.0,19.0,42.0,18.1,,,USA TERRITORY,PR,90.0,PUERTO RICO:  MONA PASSAGE:  CATANO,19.08,-67.256,33.0,5.7,,5.7,5.4,,,,5.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
,5176.0,1988.0,11.0,6.0,13.0,3.0,19.3,,,CHINA,,30.0,CHINA:  YUNNAN PROVINCE,22.789,99.611,18.0,7.3,,7.3,6.1,,,,10.0,738.0,3.0,,,3900.0,4.0,269.0,4.0,412000.0,4.0,,,738.0,3.0,,,3900.0,4.0,269.0,4.0,412000.0,4.0,,
,5178.0,1988.0,11.0,6.0,13.0,15.0,43.3,,,CHINA,,30.0,CHINA:  YUNNAN PROVINCE,23.181,99.439,10.0,6.4,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5179.0,1988.0,11.0,10.0,1.0,17.0,49.4,,,CHINA,,30.0,"CHINA:  E, QINZHOU-FANGCHENG, NANNING",21.23,108.545,10.0,4.6,,,4.6,,,,,,,,,71.0,2.0,,1.0,,,,,,,,,71.0,2.0,,1.0,,,,
,5180.0,1988.0,11.0,12.0,3.0,34.0,48.6,,,JAMAICA,,90.0,"JAMAICA:  ST ANDREW, JACKS HILL",18.068,-76.597,16.0,4.7,,4.7,5.4,,,,6.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
,5181.0,1988.0,11.0,17.0,6.0,55.0,46.0,,,PHILIPPINES,,170.0,"PHILIPPINES:  SAMAR:  CATARMAN, CATBALOGAN",12.399,124.537,19.0,6.6,6.6,6.6,6.0,,,,6.0,,,,,29.0,1.0,,1.0,,,,,,,,,29.0,1.0,,1.0,,,,
,5182.0,1988.0,11.0,21.0,16.0,55.0,52.5,,,AZORES (PORTUGAL),,130.0,AZORES:  SAO MIGUEL ISLAND,37.938,-26.142,11.0,5.3,,5.3,5.8,,,,7.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5183.0,1988.0,11.0,25.0,23.0,46.0,4.5,,,CANADA,,150.0,"CANADA:  QUEBEC:  SAGUENAY, QUEBEC CITY",48.047,-71.315,22.0,5.8,5.8,5.8,5.9,,,,7.0,2.0,1.0,,,50.0,1.0,,2.0,,,,,2.0,1.0,,,50.0,1.0,,2.0,,,,
,5184.0,1988.0,12.0,7.0,7.0,41.0,24.2,,,ARMENIA,,40.0,"ARMENIA:  LENINAKAN, SPITAK, KIROVAKAN",40.987,44.185,5.0,6.8,,6.8,6.2,,,,10.0,25000.0,4.0,,,,,16200.0,4.0,,4.0,,,25000.0,4.0,,,,,16200.0,4.0,,4.0,,
,5187.0,1989.0,1.0,22.0,23.0,2.0,7.1,,,TAJIKISTAN,,40.0,"TAJIKISTAN:  SHARORA, GISSAR",38.465,68.694,33.0,5.3,,,5.3,,,,7.0,274.0,3.0,,,,3.0,24.8,3.0,,,,,274.0,3.0,,,,3.0,24.8,3.0,,,,
,5188.0,1989.0,3.0,8.0,11.0,44.0,32.3,,,INDONESIA,,170.0,"INDONESIA:  MOLUCCA PASSAGE:  MOROTAI, TANAWANGU",1.031,126.189,32.0,5.6,,5.6,5.9,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
,5189.0,1989.0,3.0,10.0,8.0,0.0,48.7,,,TURKEY,,140.0,"TURKEY:  ERZURUM, KARS",40.027,41.816,10.0,4.4,,4.4,4.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5190.0,1989.0,3.0,10.0,14.0,14.0,10.2,,,PAPUA NEW GUINEA,,170.0,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.346,152.797,53.0,5.4,,5.4,5.6,,,,5.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
,5191.0,1989.0,3.0,10.0,21.0,49.0,45.8,,,MALAWI,,10.0,"MALAWI:  SALIMA, DEDZA, MOHINJI",-13.702,34.42,30.0,6.1,,6.1,6.2,,,,,9.0,1.0,,,100.0,2.0,28.0,4.0,,,,,9.0,1.0,,,100.0,2.0,28.0,4.0,,,,
,5192.0,1989.0,4.0,15.0,20.0,34.0,8.9,,,CHINA,,30.0,CHINA:  SICHUAN PROVINCE:  BATANG,29.987,99.195,13.0,6.2,,6.2,6.2,,,,,11.0,1.0,,,42.0,1.0,164.0,4.0,,,,,11.0,1.0,,,42.0,1.0,164.0,4.0,,,,
,5194.0,1989.0,4.0,25.0,14.0,29.0,0.5,,,MEXICO,,150.0,"MEXICO:  MEXICO CITY, ACAPULCO",16.773,-99.328,19.0,6.8,,6.8,6.2,,,,6.0,3.0,1.0,,,,1.0,,2.0,,,,,3.0,1.0,,,,1.0,,2.0,,,,
,5195.0,1989.0,5.0,3.0,9.0,13.0,24.2,,,IRAN,,140.0,"IRAN:  SW, SHIRAZ, MAMASANI",29.964,51.655,33.0,5.1,,,5.1,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
,5196.0,1989.0,5.0,4.0,0.0,22.0,6.7,,,VENEZUELA,,160.0,"VENEZUELA:  FALCON, CARABOBO, CARACAS",11.038,-68.27,16.0,5.2,,5.2,5.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5197.0,1989.0,5.0,7.0,0.0,38.0,18.5,,,CHINA,,30.0,"CHINA:  YUNNAN PROVINCE:  GENGMA, LANCANG, MENGLIAN",23.553,99.526,33.0,5.6,,5.6,5.3,,,,,1.0,1.0,,,91.0,2.0,54.0,4.0,5300.0,4.0,,,1.0,1.0,,,91.0,2.0,54.0,4.0,5300.0,4.0,,
,5198.0,1989.0,5.0,23.0,10.0,54.0,46.3,2185.0,,AUSTRALIA,TAS,170.0,MACQUARIE ISLAND:  MACQUARIE STATION; NEW ZEALAND,-52.341,160.568,10.0,8.2,,8.2,6.4,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
,5199.0,1989.0,5.0,27.0,20.0,8.0,37.3,,,IRAN,,140.0,"IRAN:  DO GOBADAN, FARS, YASUJ",30.167,50.921,31.0,5.8,,5.8,5.6,,,,,114.0,3.0,,,,,5.0,2.0,,,,,114.0,3.0,,,,,5.0,2.0,,,,
,5201.0,1989.0,6.0,12.0,0.0,4.0,9.7,,,BANGLADESH,,60.0,BANGLADESH:  BANARIPARA,21.861,89.763,6.0,5.1,,5.1,6.1,,,,,1.0,1.0,,,,3.0,,2.0,,,,,1.0,1.0,,,,3.0,,2.0,,,,
,5202.0,1989.0,6.0,25.0,20.0,37.0,32.4,,,ECUADOR,,160.0,"ECUADOR:  ESMERALDAS, GUAYAQUIL",1.134,-79.616,15.0,6.1,,6.1,5.9,,,,7.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5203.0,1989.0,6.0,26.0,3.0,27.0,3.9,2186.0,,USA,HI,150.0,HAWAIIAN ISLANDS:  PUNA DISTRICT,19.362,-155.083,9.0,6.1,,6.1,5.8,,,,6.0,,,,,5.0,1.0,,2.0,105.0,3.0,,,,,,,5.0,1.0,,2.0,105.0,3.0,,
,5204.0,1989.0,6.0,26.0,10.0,38.0,39.4,,,AZORES (PORTUGAL),,130.0,"AZORES:  GRACIOSA, TERCEIRA",39.112,-28.242,11.0,5.7,,5.7,5.7,,,,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5205.0,1989.0,7.0,9.0,2.0,9.0,9.1,,,JAPAN,,30.0,"JAPAN:  HONSHU:  ITO, AJIRO",34.942,139.193,5.0,5.0,,5.0,5.1,,,,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5206.0,1989.0,7.0,14.0,20.0,42.0,40.0,,,INDONESIA,,60.0,INDONESIA:  TIMOR:  ALOR,-8.081,125.129,10.0,6.2,,6.2,6.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5207.0,1989.0,8.0,1.0,0.0,18.0,4.8,,,INDONESIA,,170.0,"INDONESIA:  KURIMA DISTRICT, BALIEM RIVER",-4.511,139.022,14.0,5.8,,5.8,6.0,,,,,120.0,3.0,,,125.0,3.0,1.0,2.0,,,,,120.0,3.0,,,125.0,3.0,1.0,2.0,,,,
,5208.0,1989.0,8.0,3.0,7.0,42.0,40.8,,,RUSSIA,,40.0,"RUSSIA:  GROZNYY, BUYNAKSK",43.522,45.362,18.0,5.0,,5.0,5.0,,,,6.0,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,2.0,,,,
,5209.0,1989.0,8.0,20.0,11.0,16.0,56.5,,,DJIBOUTI,,10.0,"DJIBOUTI: GALAFI, YABAKI;  ETHIOPIA",11.766,41.942,12.0,6.3,,6.3,5.8,5.8,,,9.0,6.0,1.0,,,,1.0,,2.0,,,,,6.0,1.0,,,,1.0,,2.0,,,,
,5210.0,1989.0,9.0,4.0,5.0,20.0,55.9,,,INDONESIA,,170.0,INDONESIA:  TEMBAGAPURA,-4.219,136.667,9.0,6.0,,6.0,5.8,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
,6475.0,1989.0,9.0,4.0,13.0,14.0,58.2,2187.0,,USA,AK,150.0,ALASKA,55.543,-156.835,11.0,6.9,,6.9,6.5,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5211.0,1989.0,9.0,22.0,2.0,25.0,50.8,,,CHINA,,30.0,CHINA:  SICHUAN PROVINCE:  XIAOJIN COUNTY,31.583,102.433,15.0,6.1,,6.1,6.1,,,,,1.0,1.0,,,151.0,3.0,,3.0,4270.0,4.0,,,1.0,1.0,,,151.0,3.0,,3.0,4270.0,4.0,,
,5212.0,1989.0,10.0,1.0,2.0,59.0,6.3,,,IRAN,,140.0,IRAN:  DEH BORZORG-E SISAKHT,30.96,51.421,42.0,4.7,,4.7,5.2,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
,5213.0,1989.0,10.0,18.0,0.0,4.0,15.2,2188.0,,USA,CA,150.0,CALIFORNIA:  LOMA PRIETA,37.036,-121.883,19.0,6.9,6.9,7.1,6.5,,,,9.0,62.0,2.0,,,3757.0,4.0,5600.0,4.0,,3.0,,,62.0,2.0,,,3757.0,4.0,5600.0,4.0,,3.0,,
,5215.0,1989.0,10.0,18.0,14.0,57.0,22.4,,,CHINA,,30.0,CHINA:  SHANXI AND HEBEI PROVINCES; DATONG,39.893,113.884,10.0,5.3,,5.3,5.1,,,,8.0,29.0,1.0,,,193.0,3.0,,3.0,30000.0,4.0,,,29.0,1.0,,,193.0,3.0,,3.0,30000.0,4.0,,
,6476.0,1989.0,10.0,29.0,5.0,25.0,38.2,2189.0,,JAPAN,,30.0,JAPAN:  N. HONSHU ISLAND,39.571,143.333,10.0,6.6,,6.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5216.0,1989.0,10.0,29.0,19.0,9.0,12.9,2919.0,,ALGERIA,,15.0,"ALGERIA:  ALGIERS, CHERCHELL, TIPAZA",36.788,2.448,6.0,5.7,,5.7,5.7,6.1,,,8.0,30.0,1.0,,,245.0,3.0,5.0,2.0,,,,,30.0,1.0,,,245.0,3.0,5.0,2.0,,,,
,6620.0,1989.0,11.0,1.0,10.0,25.0,52.2,2369.0,,USA TERRITORY,PR,90.0,PUERTO RICO: MONA PASSAGE,18.986,-68.833,26.0,4.4,,4.4,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5217.0,1989.0,11.0,1.0,18.0,25.0,34.9,2190.0,,JAPAN,,30.0,"JAPAN:  HONSHU: N, AOMORI, MISAWA",39.837,142.76,29.0,7.4,,7.4,6.4,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
,5218.0,1989.0,11.0,20.0,3.0,21.0,7.8,,,CHINA,,30.0,CHINA:  SICHUAN PROVINCE:  JIANGBEI COUNTY,29.882,106.804,33.0,4.7,,4.7,5.2,,,,,4.0,1.0,,,161.0,3.0,5.0,2.0,5000.0,4.0,53000.0,4.0,4.0,1.0,,,161.0,3.0,5.0,2.0,5000.0,4.0,53000.0,4.0
,5219.0,1989.0,11.0,20.0,4.0,19.0,4.6,,,IRAN,,140.0,"IRAN:  SHAHDAD, KERMAN PROVINCE",29.892,57.718,18.0,5.9,5.9,5.7,5.6,,,,,3.0,1.0,,,45.0,1.0,,1.0,,,,,3.0,1.0,,,45.0,1.0,,1.0,,,,
,5220.0,1989.0,12.0,15.0,18.0,43.0,45.0,,,PHILIPPINES,,170.0,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",8.337,126.729,24.0,7.5,7.5,7.3,6.2,,,,6.0,2.0,1.0,,,,3.0,1.0,2.0,,,,,2.0,1.0,,,,3.0,1.0,2.0,,,,
,5221.0,1989.0,12.0,27.0,23.0,26.0,57.0,,,AUSTRALIA,,170.0,AUSTRALIA:  NEWCASTLE,-32.967,151.619,10.0,5.4,,,5.4,,,,8.0,12.0,1.0,,,100.0,2.0,1000.0,4.0,,,,,12.0,1.0,,,100.0,2.0,1000.0,4.0,,,,
,5222.0,1990.0,2.0,8.0,7.0,15.0,32.2,5440.0,,PHILIPPINES,,170.0,"PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",9.755,124.694,26.0,6.6,,6.6,6.2,,,,7.0,,2.0,,,300.0,3.0,0.9,1.0,,,600.0,3.0,,2.0,,,300.0,3.0,0.9,1.0,,,600.0,3.0
,6477.0,1990.0,2.0,20.0,6.0,53.0,39.8,2191.0,,JAPAN,,30.0,JAPAN:  NEAR S. COAST OF HONSHU,34.706,139.252,14.0,6.4,,6.4,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5223.0,1990.0,2.0,28.0,23.0,43.0,36.6,,,USA,CA,150.0,"CALIFORNIA:  S,  CLAREMONT,  COVINA",34.14,-117.7,5.0,5.5,,5.5,5.5,,,,7.0,,,,,30.0,1.0,12.7,3.0,,,,,,,,,30.0,1.0,12.7,3.0,,,,
,7709.0,1990.0,3.0,3.0,12.0,16.0,27.9,,,FIJI,,170.0,FIJI ISLANDS,-22.122,175.163,33.0,7.6,7.6,7.4,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5224.0,1990.0,3.0,4.0,19.0,46.0,19.6,,,PAKISTAN,,60.0,"PAKISTAN:  KALAT, QUETTA, MASTUNG",28.925,66.331,10.0,6.1,,6.1,5.8,,,,,11.0,1.0,,,40.0,1.0,1.0,2.0,,,,3.0,11.0,1.0,,,40.0,1.0,1.0,2.0,,,,3.0
,5225.0,1990.0,3.0,25.0,13.0,22.0,57.2,2192.0,,COSTA RICA,,100.0,"COSTA RICA:  PUNTARENAS, SAN JOSE",9.907,-84.753,20.0,7.3,7.3,7.0,6.2,,,,8.0,,,,,15.0,1.0,,2.0,8.0,1.0,34.0,1.0,,,,,15.0,1.0,,2.0,8.0,1.0,34.0,1.0
,5226.0,1990.0,3.0,25.0,14.0,17.0,18.8,,,TAJIKISTAN,,40.0,TAJIKISTAN:  PAMIR MOUNTAINS,37.034,72.942,33.0,6.3,,6.3,6.0,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
,5227.0,1990.0,3.0,26.0,22.0,47.0,16.7,,,PHILIPPINES,,170.0,PHILIPPINES:  SANTIAGO,9.253,125.606,39.0,5.5,,5.5,5.6,,,,4.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,
,5228.0,1990.0,4.0,2.0,13.0,46.0,31.7,,,UK,,120.0,"UNITED KINGDOM:  MANCHESTER, LIVERPOOL",52.314,-2.985,18.0,4.7,,,4.7,,,,6.0,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
,5229.0,1990.0,4.0,5.0,21.0,12.0,35.5,2194.0,,USA TERRITORY,MP,170.0,NORTHERN MARIANA ISLANDS:  SAIPAN; GUAM,15.125,147.596,11.0,7.5,,7.5,6.5,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,5230.0,1990.0,4.0,17.0,1.0,59.0,33.4,,,CHINA,,40.0,CHINA:  S XINJIANG:  WUQIA COUNTY,39.436,74.9,33.0,6.2,,6.2,6.0,,,,,,,,,2.0,1.0,,2.0,,3.0,,,,,,,2.0,1.0,,2.0,,3.0,,
,5231.0,1990.0,4.0,18.0,13.0,39.0,19.0,,,INDONESIA,,170.0,INDONESIA:  MINAHASSA PENINSULA: BOLAANG-GORONTALO,1.186,122.857,26.0,7.6,7.6,7.4,6.2,,,,,3.0,1.0,,,25.0,1.0,,3.0,,,1140.0,4.0,3.0,1.0,,,25.0,1.0,,3.0,,,1140.0,4.0
,5232.0,1990.0,4.0,18.0,19.0,38.0,8.9,,,IRAN,,140.0,IRAN:  HANNA,31.107,51.678,47.0,4.7,,,4.7,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
